Date,Time,plates
2026-06-10,12:36:15.106161,[]
2026-06-10,12:36:15.139528,[]
2026-06-10,12:36:15.172895,[]
2026-06-10,12:36:15.206262,[]
2026-06-10,12:36:15.239629,[]
2026-06-10,12:36:15.272996,[]
2026-06-10,12:36:15.306363,[]
2026-06-10,12:36:15.339730,[]
2026-06-10,12:36:15.373097,[]
2026-06-10,12:36:15.406464,[]
2026-06-10,12:36:15.439831,[]
2026-06-10,12:36:15.473198,[]
2026-06-10,12:36:15.506565,[]
2026-06-10,12:36:15.539932,[]
2026-06-10,12:36:15.573299,[]
2026-06-10,12:36:15.606666,[]
2026-06-10,12:36:15.640033,[]
2026-06-10,12:36:15.673400,[]
2026-06-10,12:36:15.706767,[]
2026-06-10,12:36:15.740134,[]
2026-06-10,12:36:15.773501,[]
2026-06-10,12:36:15.806868,[]
2026-06-10,12:36:15.840235,[]
2026-06-10,12:36:15.873602,[]
2026-06-10,12:36:15.906969,[]
2026-06-10,12:36:15.940336,[]
2026-06-10,12:36:15.973703,[]
2026-06-10,12:36:16.007070,[]
2026-06-10,12:36:16.040437,[]
2026-06-10,12:36:16.073804,[]
2026-06-10,12:36:16.107171,[]
2026-06-10,12:36:16.140538,[]
2026-06-10,12:36:16.173905,[]
2026-06-10,12:36:16.207272,[]
2026-06-10,12:36:16.240639,[]
2026-06-10,12:36:16.274006,[]
2026-06-10,12:36:16.307373,[]
2026-06-10,12:36:16.340740,[]
2026-06-10,12:36:16.374107,[]
2026-06-10,12:36:16.407474,[]
2026-06-10,12:36:16.440841,[]
2026-06-10,12:36:16.474208,[]
2026-06-10,12:36:16.507575,[]
2026-06-10,12:36:16.540942,[]
2026-06-10,12:36:16.574309,[]
2026-06-10,12:36:16.607676,[]
2026-06-10,12:36:16.641043,[]
2026-06-10,12:36:16.674410,[]
2026-06-10,12:36:16.707777,[]
2026-06-10,12:36:16.741144,[]
2026-06-10,12:36:16.774511,['BN99637']
2026-06-10,12:36:16.807878,['BN99637']
2026-06-10,12:36:16.841245,['BN99637']
2026-06-10,12:36:16.874612,['BN99637']
2026-06-10,12:36:16.907979,[]
2026-06-10,12:36:16.941346,[]
2026-06-10,12:36:16.974713,[]
2026-06-10,12:36:17.008080,[]
2026-06-10,12:36:17.041447,[]
2026-06-10,12:36:17.074814,[]
2026-06-10,12:36:17.108181,[]
2026-06-10,12:36:17.141548,[]
2026-06-10,12:36:17.174915,[]
2026-06-10,12:36:17.208282,[]
2026-06-10,12:36:17.241649,[]
2026-06-10,12:36:17.275016,[]
2026-06-10,12:36:17.308383,[]
2026-06-10,12:36:17.341750,[]
2026-06-10,12:36:17.375117,[]
2026-06-10,12:36:17.408484,[]
2026-06-10,12:36:17.441851,[]
2026-06-10,12:36:17.475218,[]
2026-06-10,12:36:17.508585,[]
2026-06-10,12:36:17.541952,[]
2026-06-10,12:36:17.575319,[]
2026-06-10,12:36:17.608686,[]
2026-06-10,12:36:17.642053,[]
2026-06-10,12:36:17.675420,[]
2026-06-10,12:36:17.708787,[]
2026-06-10,12:36:17.742154,[]
2026-06-10,12:36:17.775521,[]
2026-06-10,12:36:17.808888,[]
2026-06-10,12:36:17.842255,[]
2026-06-10,12:36:17.875622,[]
2026-06-10,12:36:17.908989,[]
2026-06-10,12:36:17.942356,[]
2026-06-10,12:36:17.975723,[]
2026-06-10,12:36:18.009090,[]
2026-06-10,12:36:18.042457,[]
2026-06-10,12:36:18.075824,[]
2026-06-10,12:36:18.109191,[]
2026-06-10,12:36:18.142558,[]
2026-06-10,12:36:18.175925,[]
2026-06-10,12:36:18.209292,[]
2026-06-10,12:36:18.242659,[]
2026-06-10,12:36:18.276026,[]
2026-06-10,12:36:18.309393,[]
2026-06-10,12:36:18.342760,[]
2026-06-10,12:36:18.376127,[]
2026-06-10,12:36:18.409494,[]
2026-06-10,12:36:18.442861,['CX16123']
2026-06-10,12:36:18.476228,['CX16123']
2026-06-10,12:36:18.509595,['CX16123']
2026-06-10,12:36:18.542962,[]
2026-06-10,12:36:18.576329,[]
2026-06-10,12:36:18.609696,[]
2026-06-10,12:36:18.643063,[]
2026-06-10,12:36:18.676430,[]
2026-06-10,12:36:18.709797,[]
2026-06-10,12:36:18.743164,[]
2026-06-10,12:36:18.776531,[]
2026-06-10,12:36:18.809898,[]
2026-06-10,12:36:18.843265,[]
2026-06-10,12:36:18.876632,[]
2026-06-10,12:36:18.909999,[]
2026-06-10,12:36:18.943366,[]
2026-06-10,12:36:18.976733,[]
2026-06-10,12:36:19.010100,[]
2026-06-10,12:36:19.043467,[]
2026-06-10,12:36:19.076834,[]
2026-06-10,12:36:19.110201,[]
2026-06-10,12:36:19.143568,[]
2026-06-10,12:36:19.176935,[]
2026-06-10,12:36:19.210302,[]
2026-06-10,12:36:19.243669,[]
2026-06-10,12:36:19.277036,[]
2026-06-10,12:36:19.310403,[]
2026-06-10,12:36:19.343770,[]
2026-06-10,12:36:19.377137,[]
2026-06-10,12:36:19.410504,[]
2026-06-10,12:36:19.443871,[]
2026-06-10,12:36:19.477238,[]
2026-06-10,12:36:19.510605,[]
2026-06-10,12:36:19.543972,[]
2026-06-10,12:36:19.577339,[]
2026-06-10,12:36:19.610706,[]
2026-06-10,12:36:19.644073,[]
2026-06-10,12:36:19.677440,[]
2026-06-10,12:36:19.710807,[]
2026-06-10,12:36:19.744174,[]
2026-06-10,12:36:19.777541,[]
2026-06-10,12:36:19.810908,[]
2026-06-10,12:36:19.844275,[]
2026-06-10,12:36:19.877642,[]
2026-06-10,12:36:19.911009,[]
2026-06-10,12:36:19.944376,[]
2026-06-10,12:36:19.977743,[]
2026-06-10,12:36:20.011110,[]
2026-06-10,12:36:20.044477,[]
2026-06-10,12:36:20.077844,[]
2026-06-10,12:36:20.111211,[]
2026-06-10,12:36:20.144578,[]
2026-06-10,12:36:20.177945,[]
2026-06-10,12:36:20.211312,[]
2026-06-10,12:36:20.244679,[]
2026-06-10,12:36:20.278046,[]
2026-06-10,12:36:20.311413,[]
2026-06-10,12:36:20.344780,[]
2026-06-10,12:36:20.378147,[]
2026-06-10,12:36:20.411514,[]
2026-06-10,12:36:20.444881,[]
2026-06-10,12:36:20.478248,[]
2026-06-10,12:36:20.511615,[]
2026-06-10,12:36:20.544982,[]
2026-06-10,12:36:20.578349,[]
2026-06-10,12:36:20.611716,[]
2026-06-10,12:36:20.645083,[]
2026-06-10,12:36:20.678450,[]
2026-06-10,12:36:20.711817,[]
2026-06-10,12:36:20.745184,[]
2026-06-10,12:36:20.778551,[]
2026-06-10,12:36:20.811918,[]
2026-06-10,12:36:20.845285,[]
2026-06-10,12:36:20.878652,[]
2026-06-10,12:36:20.912019,[]
2026-06-10,12:36:20.945386,[]
2026-06-10,12:36:20.978753,[]
2026-06-10,12:36:21.012120,[]
2026-06-10,12:36:21.045487,[]
2026-06-10,12:36:21.078854,[]
2026-06-10,12:36:21.112221,[]
2026-06-10,12:36:21.145588,[]
2026-06-10,12:36:21.178955,[]
2026-06-10,12:36:21.212322,[]
2026-06-10,12:36:21.245689,[]
2026-06-10,12:36:21.279056,[]
2026-06-10,12:36:21.312423,[]
2026-06-10,12:36:21.345790,[]
2026-06-10,12:36:21.379157,[]
2026-06-10,12:36:21.412524,[]
2026-06-10,12:36:21.445891,[]
2026-06-10,12:36:21.479258,[]
2026-06-10,12:36:21.512625,[]
2026-06-10,12:36:21.545992,[]
2026-06-10,12:36:21.579359,[]
2026-06-10,12:36:21.612726,[]
2026-06-10,12:36:21.646093,[]
2026-06-10,12:36:21.679460,[]
2026-06-10,12:36:21.712827,[]
2026-06-10,12:36:21.746194,[]
2026-06-10,12:36:21.779561,[]
2026-06-10,12:36:21.812928,[]
2026-06-10,12:36:21.846295,[]
2026-06-10,12:36:21.879662,['BM98254']
2026-06-10,12:36:21.913029,['BM98254']
2026-06-10,12:36:21.946396,[]
2026-06-10,12:36:21.979763,[]
2026-06-10,12:36:22.013130,[]
2026-06-10,12:36:22.046497,[]
2026-06-10,12:36:22.079864,[]
2026-06-10,12:36:22.113231,[]
2026-06-10,12:36:22.146598,[]
2026-06-10,12:36:22.179965,[]
2026-06-10,12:36:22.213332,[]
2026-06-10,12:36:22.246699,[]
2026-06-10,12:36:22.280066,[]
2026-06-10,12:36:22.313433,[]
2026-06-10,12:36:22.346800,[]
2026-06-10,12:36:22.380167,[]
2026-06-10,12:36:22.413534,[]
2026-06-10,12:36:22.446901,[]
2026-06-10,12:36:22.480268,[]
2026-06-10,12:36:22.513635,[]
2026-06-10,12:36:22.547002,[]
2026-06-10,12:36:22.580369,[]
2026-06-10,12:36:22.613736,[]
2026-06-10,12:36:22.647103,[]
2026-06-10,12:36:22.680470,[]
2026-06-10,12:36:22.713837,[]
2026-06-10,12:36:22.747204,[]
2026-06-10,12:36:22.780571,[]
2026-06-10,12:36:22.813938,[]
2026-06-10,12:36:22.847305,[]
2026-06-10,12:36:22.880672,[]
2026-06-10,12:36:22.914039,[]
2026-06-10,12:36:22.947406,[]
2026-06-10,12:36:22.980773,[]
2026-06-10,12:36:23.014140,[]
2026-06-10,12:36:23.047507,[]
2026-06-10,12:36:23.080874,[]
2026-06-10,12:36:23.114241,[]
2026-06-10,12:36:23.147608,[]
2026-06-10,12:36:23.180975,[]
2026-06-10,12:36:23.214342,[]
2026-06-10,12:36:23.247709,[]
2026-06-10,12:36:23.281076,[]
2026-06-10,12:36:23.314443,[]
2026-06-10,12:36:23.347810,[]
2026-06-10,12:36:23.381177,[]
2026-06-10,12:36:23.414544,[]
2026-06-10,12:36:23.447911,[]
2026-06-10,12:36:23.481278,[]
2026-06-10,12:36:23.514645,[]
2026-06-10,12:36:23.548012,[]
2026-06-10,12:36:23.581379,[]
2026-06-10,12:36:23.614746,[]
2026-06-10,12:36:23.648113,[]
2026-06-10,12:36:23.681480,[]
2026-06-10,12:36:23.714847,[]
2026-06-10,12:36:23.748214,[]
2026-06-10,12:36:23.781581,[]
2026-06-10,12:36:23.814948,[]
2026-06-10,12:36:23.848315,[]
2026-06-10,12:36:23.881682,[]
2026-06-10,12:36:23.915049,[]
2026-06-10,12:36:23.948416,[]
2026-06-10,12:36:23.981783,[]
2026-06-10,12:36:24.015150,[]
2026-06-10,12:36:24.048517,[]
2026-06-10,12:36:24.081884,[]
2026-06-10,12:36:24.115251,[]
2026-06-10,12:36:24.148618,[]
2026-06-10,12:36:24.181985,[]
2026-06-10,12:36:24.215352,[]
2026-06-10,12:36:24.248719,[]
2026-06-10,12:36:24.282086,[]
2026-06-10,12:36:24.315453,[]
2026-06-10,12:36:24.348820,[]
2026-06-10,12:36:24.382187,[]
2026-06-10,12:36:24.415554,[]
2026-06-10,12:36:24.448921,[]
2026-06-10,12:36:24.482288,[]
2026-06-10,12:36:24.515655,[]
2026-06-10,12:36:24.549022,[]
2026-06-10,12:36:24.582389,[]
2026-06-10,12:36:24.615756,[]
2026-06-10,12:36:24.649123,[]
2026-06-10,12:36:24.682490,[]
2026-06-10,12:36:24.715857,[]
2026-06-10,12:36:24.749224,[]
2026-06-10,12:36:24.782591,[]
2026-06-10,12:36:24.815958,[]
2026-06-10,12:36:24.849325,[]
2026-06-10,12:36:24.882692,[]
2026-06-10,12:36:24.916059,[]
2026-06-10,12:36:24.949426,[]
2026-06-10,12:36:24.982793,[]
2026-06-10,12:36:25.016160,[]
2026-06-10,12:36:25.049527,[]
2026-06-10,12:36:25.082894,[]
2026-06-10,12:36:25.116261,['CR21303']
2026-06-10,12:36:25.149628,[]
2026-06-10,12:36:25.182995,['CR21303']
2026-06-10,12:36:25.216362,['CR21303']
2026-06-10,12:36:25.249729,[]
2026-06-10,12:36:25.283096,[]
2026-06-10,12:36:25.316463,[]
2026-06-10,12:36:25.349830,[]
2026-06-10,12:36:25.383197,[]
2026-06-10,12:36:25.416564,[]
2026-06-10,12:36:25.449931,[]
2026-06-10,12:36:25.483298,[]
2026-06-10,12:36:25.516665,[]
2026-06-10,12:36:25.550032,[]
2026-06-10,12:36:25.583399,[]
2026-06-10,12:36:25.616766,[]
2026-06-10,12:36:25.650133,[]
2026-06-10,12:36:25.683500,[]
2026-06-10,12:36:25.716867,[]
2026-06-10,12:36:25.750234,[]
2026-06-10,12:36:25.783601,[]
2026-06-10,12:36:25.816968,[]
2026-06-10,12:36:25.850335,[]
2026-06-10,12:36:25.883702,[]
2026-06-10,12:36:25.917069,[]
2026-06-10,12:36:25.950436,[]
2026-06-10,12:36:25.983803,[]
2026-06-10,12:36:26.017170,[]
2026-06-10,12:36:26.050537,[]
2026-06-10,12:36:26.083904,[]
2026-06-10,12:36:26.117271,[]
2026-06-10,12:36:26.150638,[]
2026-06-10,12:36:26.184005,[]
2026-06-10,12:36:26.217372,[]
2026-06-10,12:36:26.250739,[]
2026-06-10,12:36:26.284106,[]
2026-06-10,12:36:26.317473,[]
2026-06-10,12:36:26.350840,[]
2026-06-10,12:36:26.384207,[]
2026-06-10,12:36:26.417574,[]
2026-06-10,12:36:26.450941,[]
2026-06-10,12:36:26.484308,[]
2026-06-10,12:36:26.517675,[]
2026-06-10,12:36:26.551042,[]
2026-06-10,12:36:26.584409,[]
2026-06-10,12:36:26.617776,[]
2026-06-10,12:36:26.651143,[]
2026-06-10,12:36:26.684510,[]
2026-06-10,12:36:26.717877,[]
2026-06-10,12:36:26.751244,[]
2026-06-10,12:36:26.784611,[]
2026-06-10,12:36:26.817978,[]
2026-06-10,12:36:26.851345,[]
2026-06-10,12:36:26.884712,[]
2026-06-10,12:36:26.918079,[]
2026-06-10,12:36:26.951446,[]
2026-06-10,12:36:26.984813,[]
2026-06-10,12:36:27.018180,[]
2026-06-10,12:36:27.051547,[]
2026-06-10,12:36:27.084914,[]
2026-06-10,12:36:27.118281,[]
2026-06-10,12:36:27.151648,[]
2026-06-10,12:36:27.185015,[]
2026-06-10,12:36:27.218382,[]
2026-06-10,12:36:27.251749,[]
2026-06-10,12:36:27.285116,[]
2026-06-10,12:36:27.318483,[]
2026-06-10,12:36:27.351850,[]
2026-06-10,12:36:27.385217,[]
2026-06-10,12:36:27.418584,[]
2026-06-10,12:36:27.451951,[]
2026-06-10,12:36:27.485318,[]
2026-06-10,12:36:27.518685,[]
2026-06-10,12:36:27.552052,[]
2026-06-10,12:36:27.585419,[]
2026-06-10,12:36:27.618786,[]
2026-06-10,12:36:27.652153,[]
2026-06-10,12:36:27.685520,[]
2026-06-10,12:36:27.718887,[]
2026-06-10,12:36:27.752254,[]
2026-06-10,12:36:27.785621,['BM98848']
2026-06-10,12:36:27.818988,['BM98848']
2026-06-10,12:36:27.852355,['BM98848']
2026-06-10,12:36:27.885722,['BM98848']
2026-06-10,12:36:27.919089,['BM98848']
2026-06-10,12:36:27.952456,[]
2026-06-10,12:36:27.985823,[]
2026-06-10,12:36:28.019190,[]
2026-06-10,12:36:28.052557,[]
2026-06-10,12:36:28.085924,[]
2026-06-10,12:36:28.119291,[]
2026-06-10,12:36:28.152658,[]
2026-06-10,12:36:28.186025,[]
2026-06-10,12:36:28.219392,[]
2026-06-10,12:36:28.252759,[]
2026-06-10,12:36:28.286126,[]
2026-06-10,12:36:28.319493,[]
2026-06-10,12:36:28.352860,[]
2026-06-10,12:36:28.386227,[]
2026-06-10,12:36:28.419594,[]
2026-06-10,12:36:28.452961,[]
2026-06-10,12:36:28.486328,[]
2026-06-10,12:36:28.519695,[]
2026-06-10,12:36:28.553062,[]
2026-06-10,12:36:28.586429,[]
2026-06-10,12:36:28.619796,[]
2026-06-10,12:36:28.653163,[]
2026-06-10,12:36:28.686530,[]
2026-06-10,12:36:28.719897,[]
2026-06-10,12:36:28.753264,[]
2026-06-10,12:36:28.786631,[]
2026-06-10,12:36:28.819998,[]
2026-06-10,12:36:28.853365,[]
2026-06-10,12:36:28.886732,[]
2026-06-10,12:36:28.920099,[]
2026-06-10,12:36:28.953466,[]
2026-06-10,12:36:28.986833,[]
2026-06-10,12:36:29.020200,[]
2026-06-10,12:36:29.053567,[]
2026-06-10,12:36:29.086934,[]
2026-06-10,12:36:29.120301,[]
2026-06-10,12:36:29.153668,[]
2026-06-10,12:36:29.187035,[]
2026-06-10,12:36:29.220402,[]
2026-06-10,12:36:29.253769,[]
2026-06-10,12:36:29.287136,[]
2026-06-10,12:36:29.320503,[]
2026-06-10,12:36:29.353870,[]
2026-06-10,12:36:29.387237,[]
2026-06-10,12:36:29.420604,[]
2026-06-10,12:36:29.453971,[]
2026-06-10,12:36:29.487338,[]
2026-06-10,12:36:29.520705,[]
2026-06-10,12:36:29.554072,[]
2026-06-10,12:36:29.587439,[]
2026-06-10,12:36:29.620806,[]
2026-06-10,12:36:29.654173,[]
2026-06-10,12:36:29.687540,[]
2026-06-10,12:36:29.720907,[]
2026-06-10,12:36:29.754274,[]
2026-06-10,12:36:29.787641,[]
2026-06-10,12:36:29.821008,[]
2026-06-10,12:36:29.854375,[]
2026-06-10,12:36:29.887742,[]
2026-06-10,12:36:29.921109,[]
2026-06-10,12:36:29.954476,[]
2026-06-10,12:36:29.987843,[]
2026-06-10,12:36:30.021210,[]
2026-06-10,12:36:30.054577,[]
2026-06-10,12:36:30.087944,[]
2026-06-10,12:36:30.121311,[]
2026-06-10,12:36:30.154678,[]
2026-06-10,12:36:30.188045,[]
2026-06-10,12:36:30.221412,[]
2026-06-10,12:36:30.254779,[]
2026-06-10,12:36:30.288146,[]
2026-06-10,12:36:30.321513,[]
2026-06-10,12:36:30.354880,[]
2026-06-10,12:36:30.388247,[]
2026-06-10,12:36:30.421614,[]
2026-06-10,12:36:30.454981,[]
2026-06-10,12:36:30.488348,[]
2026-06-10,12:36:30.521715,[]
2026-06-10,12:36:30.555082,[]
2026-06-10,12:36:30.588449,[]
2026-06-10,12:36:30.621816,[]
2026-06-10,12:36:30.655183,[]
2026-06-10,12:36:30.688550,[]
2026-06-10,12:36:30.721917,[]
2026-06-10,12:36:30.755284,[]
2026-06-10,12:36:30.788651,[]
2026-06-10,12:36:30.822018,[]
2026-06-10,12:36:30.855385,[]
2026-06-10,12:36:30.888752,[]
2026-06-10,12:36:30.922119,[]
2026-06-10,12:36:30.955486,[]
2026-06-10,12:36:30.988853,[]
2026-06-10,12:36:31.022220,[]
2026-06-10,12:36:31.055587,[]
2026-06-10,12:36:31.088954,[]
2026-06-10,12:36:31.122321,[]
2026-06-10,12:36:31.155688,[]
2026-06-10,12:36:31.189055,[]
2026-06-10,12:36:31.222422,[]
2026-06-10,12:36:31.255789,[]
2026-06-10,12:36:31.289156,[]
2026-06-10,12:36:31.322523,[]
2026-06-10,12:36:31.355890,[]
2026-06-10,12:36:31.389257,[]
2026-06-10,12:36:31.422624,[]
2026-06-10,12:36:31.455991,[]
2026-06-10,12:36:31.489358,[]
2026-06-10,12:36:31.522725,[]
2026-06-10,12:36:31.556092,[]
2026-06-10,12:36:31.589459,[]
2026-06-10,12:36:31.622826,[]
2026-06-10,12:36:31.656193,[]
2026-06-10,12:36:31.689560,[]
2026-06-10,12:36:31.722927,[]
2026-06-10,12:36:31.756294,[]
2026-06-10,12:36:31.789661,[]
2026-06-10,12:36:31.823028,[]
2026-06-10,12:36:31.856395,[]
2026-06-10,12:36:31.889762,[]
2026-06-10,12:36:31.923129,[]
2026-06-10,12:36:31.956496,[]
2026-06-10,12:36:31.989863,[]
2026-06-10,12:36:32.023230,[]
2026-06-10,12:36:32.056597,[]
2026-06-10,12:36:32.089964,[]
2026-06-10,12:36:32.123331,[]
2026-06-10,12:36:32.156698,[]
2026-06-10,12:36:32.190065,[]
2026-06-10,12:36:32.223432,[]
2026-06-10,12:36:32.256799,[]
2026-06-10,12:36:32.290166,[]
2026-06-10,12:36:32.323533,[]
2026-06-10,12:36:32.356900,[]
2026-06-10,12:36:32.390267,[]
2026-06-10,12:36:32.423634,[]
2026-06-10,12:36:32.457001,[]
2026-06-10,12:36:32.490368,[]
2026-06-10,12:36:32.523735,[]
2026-06-10,12:36:32.557102,[]
2026-06-10,12:36:32.590469,[]
2026-06-10,12:36:32.623836,[]
2026-06-10,12:36:32.657203,[]
2026-06-10,12:36:32.690570,[]
2026-06-10,12:36:32.723937,[]
2026-06-10,12:36:32.757304,[]
2026-06-10,12:36:32.790671,[]
2026-06-10,12:36:32.824038,[]
2026-06-10,12:36:32.857405,[]
2026-06-10,12:36:32.890772,[]
2026-06-10,12:36:32.924139,[]
2026-06-10,12:36:32.957506,[]
2026-06-10,12:36:32.990873,[]
2026-06-10,12:36:33.024240,[]
2026-06-10,12:36:33.057607,[]
2026-06-10,12:36:33.090974,[]
2026-06-10,12:36:33.124341,[]
2026-06-10,12:36:33.157708,[]
2026-06-10,12:36:33.191075,[]
2026-06-10,12:36:33.224442,[]
2026-06-10,12:36:33.257809,[]
2026-06-10,12:36:33.291176,[]
2026-06-10,12:36:33.324543,[]
2026-06-10,12:36:33.357910,[]
