Date,Time,plates
2026-06-01,13:46:25.441851,[]
2026-06-01,13:46:25.475218,[]
2026-06-01,13:46:25.508585,[]
2026-06-01,13:46:25.541952,[]
2026-06-01,13:46:25.575319,[]
2026-06-01,13:46:25.608686,[]
2026-06-01,13:46:25.642053,[]
2026-06-01,13:46:25.675420,[]
2026-06-01,13:46:25.708787,[]
2026-06-01,13:46:25.742154,[]
2026-06-01,13:46:25.775521,[]
2026-06-01,13:46:25.808888,[]
2026-06-01,13:46:25.842255,[]
2026-06-01,13:46:25.875622,[]
2026-06-01,13:46:25.908989,[]
2026-06-01,13:46:25.942356,[]
2026-06-01,13:46:25.975723,[]
2026-06-01,13:46:26.009090,[]
2026-06-01,13:46:26.042457,[]
2026-06-01,13:46:26.075824,[]
2026-06-01,13:46:26.109191,[]
2026-06-01,13:46:26.142558,[]
2026-06-01,13:46:26.175925,[]
2026-06-01,13:46:26.209292,[]
2026-06-01,13:46:26.242659,[]
2026-06-01,13:46:26.276026,[]
2026-06-01,13:46:26.309393,[]
2026-06-01,13:46:26.342760,[]
2026-06-01,13:46:26.376127,[]
2026-06-01,13:46:26.409494,[]
2026-06-01,13:46:26.442861,[]
2026-06-01,13:46:26.476228,[]
2026-06-01,13:46:26.509595,[]
2026-06-01,13:46:26.542962,[]
2026-06-01,13:46:26.576329,[]
2026-06-01,13:46:26.609696,[]
2026-06-01,13:46:26.643063,[]
2026-06-01,13:46:26.676430,[]
2026-06-01,13:46:26.709797,[]
2026-06-01,13:46:26.743164,[]
2026-06-01,13:46:26.776531,[]
2026-06-01,13:46:26.809898,[]
2026-06-01,13:46:26.843265,[]
2026-06-01,13:46:26.876632,[]
2026-06-01,13:46:26.909999,[]
2026-06-01,13:46:26.943366,[]
2026-06-01,13:46:26.976733,[]
2026-06-01,13:46:27.010100,[]
2026-06-01,13:46:27.043467,[]
2026-06-01,13:46:27.076834,[]
2026-06-01,13:46:27.110201,[]
2026-06-01,13:46:27.143568,[]
2026-06-01,13:46:27.176935,[]
2026-06-01,13:46:27.210302,[]
2026-06-01,13:46:27.243669,[]
2026-06-01,13:46:27.277036,[]
2026-06-01,13:46:27.310403,[]
2026-06-01,13:46:27.343770,[]
2026-06-01,13:46:27.377137,[]
2026-06-01,13:46:27.410504,[]
2026-06-01,13:46:27.443871,[]
2026-06-01,13:46:27.477238,[]
2026-06-01,13:46:27.510605,[]
2026-06-01,13:46:27.543972,[]
2026-06-01,13:46:27.577339,[]
2026-06-01,13:46:27.610706,[]
2026-06-01,13:46:27.644073,[]
2026-06-01,13:46:27.677440,[]
2026-06-01,13:46:27.710807,[]
2026-06-01,13:46:27.744174,[]
2026-06-01,13:46:27.777541,[]
2026-06-01,13:46:27.810908,[]
2026-06-01,13:46:27.844275,[]
2026-06-01,13:46:27.877642,[]
2026-06-01,13:46:27.911009,[]
2026-06-01,13:46:27.944376,[]
2026-06-01,13:46:27.977743,[]
2026-06-01,13:46:28.011110,[]
2026-06-01,13:46:28.044477,[]
2026-06-01,13:46:28.077844,[]
2026-06-01,13:46:28.111211,[]
2026-06-01,13:46:28.144578,[]
2026-06-01,13:46:28.177945,[]
2026-06-01,13:46:28.211312,[]
2026-06-01,13:46:28.244679,[]
2026-06-01,13:46:28.278046,[]
2026-06-01,13:46:28.311413,[]
2026-06-01,13:46:28.344780,[]
2026-06-01,13:46:28.378147,[]
2026-06-01,13:46:28.411514,[]
2026-06-01,13:46:28.444881,[]
2026-06-01,13:46:28.478248,[]
2026-06-01,13:46:28.511615,[]
2026-06-01,13:46:28.544982,[]
2026-06-01,13:46:28.578349,[]
2026-06-01,13:46:28.611716,[]
2026-06-01,13:46:28.645083,[]
2026-06-01,13:46:28.678450,[]
2026-06-01,13:46:28.711817,[]
2026-06-01,13:46:28.745184,[]
2026-06-01,13:46:28.778551,[]
2026-06-01,13:46:28.811918,[]
2026-06-01,13:46:28.845285,[]
2026-06-01,13:46:28.878652,[]
2026-06-01,13:46:28.912019,[]
2026-06-01,13:46:28.945386,[]
2026-06-01,13:46:28.978753,[]
2026-06-01,13:46:29.012120,[]
2026-06-01,13:46:29.045487,[]
2026-06-01,13:46:29.078854,[]
2026-06-01,13:46:29.112221,[]
2026-06-01,13:46:29.145588,[]
2026-06-01,13:46:29.178955,[]
2026-06-01,13:46:29.212322,[]
2026-06-01,13:46:29.245689,[]
2026-06-01,13:46:29.279056,[]
2026-06-01,13:46:29.312423,[]
2026-06-01,13:46:29.345790,[]
2026-06-01,13:46:29.379157,[]
2026-06-01,13:46:29.412524,[]
2026-06-01,13:46:29.445891,[]
2026-06-01,13:46:29.479258,[]
2026-06-01,13:46:29.512625,[]
2026-06-01,13:46:29.545992,[]
2026-06-01,13:46:29.579359,[]
2026-06-01,13:46:29.612726,[]
2026-06-01,13:46:29.646093,[]
2026-06-01,13:46:29.679460,[]
2026-06-01,13:46:29.712827,[]
2026-06-01,13:46:29.746194,[]
2026-06-01,13:46:29.779561,[]
2026-06-01,13:46:29.812928,[]
2026-06-01,13:46:29.846295,[]
2026-06-01,13:46:29.879662,[]
2026-06-01,13:46:29.913029,[]
2026-06-01,13:46:29.946396,[]
2026-06-01,13:46:29.979763,[]
2026-06-01,13:46:30.013130,[]
2026-06-01,13:46:30.046497,[]
2026-06-01,13:46:30.079864,[]
2026-06-01,13:46:30.113231,[]
2026-06-01,13:46:30.146598,[]
2026-06-01,13:46:30.179965,[]
2026-06-01,13:46:30.213332,[]
2026-06-01,13:46:30.246699,[]
2026-06-01,13:46:30.280066,[]
2026-06-01,13:46:30.313433,[]
2026-06-01,13:46:30.346800,[]
2026-06-01,13:46:30.380167,[]
2026-06-01,13:46:30.413534,[]
2026-06-01,13:46:30.446901,[]
2026-06-01,13:46:30.480268,[]
2026-06-01,13:46:30.513635,[]
2026-06-01,13:46:30.547002,[]
2026-06-01,13:46:30.580369,[]
2026-06-01,13:46:30.613736,[]
2026-06-01,13:46:30.647103,[]
2026-06-01,13:46:30.680470,[]
2026-06-01,13:46:30.713837,[]
2026-06-01,13:46:30.747204,[]
2026-06-01,13:46:30.780571,[]
2026-06-01,13:46:30.813938,[]
2026-06-01,13:46:30.847305,[]
2026-06-01,13:46:30.880672,[]
2026-06-01,13:46:30.914039,[]
2026-06-01,13:46:30.947406,[]
2026-06-01,13:46:30.980773,[]
2026-06-01,13:46:31.014140,[]
2026-06-01,13:46:31.047507,[]
2026-06-01,13:46:31.080874,[]
2026-06-01,13:46:31.114241,[]
2026-06-01,13:46:31.147608,[]
2026-06-01,13:46:31.180975,[]
2026-06-01,13:46:31.214342,[]
2026-06-01,13:46:31.247709,[]
2026-06-01,13:46:31.281076,[]
2026-06-01,13:46:31.314443,[]
2026-06-01,13:46:31.347810,[]
2026-06-01,13:46:31.381177,[]
2026-06-01,13:46:31.414544,[]
2026-06-01,13:46:31.447911,[]
2026-06-01,13:46:31.481278,[]
2026-06-01,13:46:31.514645,[]
2026-06-01,13:46:31.548012,[]
2026-06-01,13:46:31.581379,[]
2026-06-01,13:46:31.614746,[]
2026-06-01,13:46:31.648113,[]
2026-06-01,13:46:31.681480,[]
2026-06-01,13:46:31.714847,[]
2026-06-01,13:46:31.748214,[]
2026-06-01,13:46:31.781581,[]
2026-06-01,13:46:31.814948,[]
2026-06-01,13:46:31.848315,[]
2026-06-01,13:46:31.881682,[]
2026-06-01,13:46:31.915049,[]
2026-06-01,13:46:31.948416,[]
2026-06-01,13:46:31.981783,[]
2026-06-01,13:46:32.015150,[]
2026-06-01,13:46:32.048517,[]
2026-06-01,13:46:32.081884,[]
2026-06-01,13:46:32.115251,[]
2026-06-01,13:46:32.148618,[]
2026-06-01,13:46:32.181985,[]
2026-06-01,13:46:32.215352,[]
2026-06-01,13:46:32.248719,[]
2026-06-01,13:46:32.282086,[]
2026-06-01,13:46:32.315453,[]
2026-06-01,13:46:32.348820,[]
2026-06-01,13:46:32.382187,[]
2026-06-01,13:46:32.415554,[]
2026-06-01,13:46:32.448921,[]
2026-06-01,13:46:32.482288,[]
2026-06-01,13:46:32.515655,[]
2026-06-01,13:46:32.549022,[]
2026-06-01,13:46:32.582389,[]
2026-06-01,13:46:32.615756,[]
2026-06-01,13:46:32.649123,[]
2026-06-01,13:46:32.682490,[]
2026-06-01,13:46:32.715857,[]
2026-06-01,13:46:32.749224,[]
2026-06-01,13:46:32.782591,[]
2026-06-01,13:46:32.815958,[]
2026-06-01,13:46:32.849325,[]
2026-06-01,13:46:32.882692,[]
2026-06-01,13:46:32.916059,[]
2026-06-01,13:46:32.949426,[]
2026-06-01,13:46:32.982793,[]
2026-06-01,13:46:33.016160,[]
2026-06-01,13:46:33.049527,[]
2026-06-01,13:46:33.082894,[]
2026-06-01,13:46:33.116261,[]
2026-06-01,13:46:33.149628,[]
2026-06-01,13:46:33.182995,[]
2026-06-01,13:46:33.216362,[]
2026-06-01,13:46:33.249729,[]
2026-06-01,13:46:33.283096,[]
2026-06-01,13:46:33.316463,[]
2026-06-01,13:46:33.349830,[]
2026-06-01,13:46:33.383197,[]
2026-06-01,13:46:33.416564,[]
2026-06-01,13:46:33.449931,[]
2026-06-01,13:46:33.483298,[]
2026-06-01,13:46:33.516665,[]
2026-06-01,13:46:33.550032,[]
2026-06-01,13:46:33.583399,[]
2026-06-01,13:46:33.616766,[]
2026-06-01,13:46:33.650133,[]
2026-06-01,13:46:33.683500,[]
2026-06-01,13:46:33.716867,[]
2026-06-01,13:46:33.750234,[]
2026-06-01,13:46:33.783601,[]
2026-06-01,13:46:33.816968,[]
2026-06-01,13:46:33.850335,[]
2026-06-01,13:46:33.883702,[]
2026-06-01,13:46:33.917069,[]
2026-06-01,13:46:33.950436,[]
2026-06-01,13:46:33.983803,[]
2026-06-01,13:46:34.017170,[]
2026-06-01,13:46:34.050537,[]
2026-06-01,13:46:34.083904,[]
2026-06-01,13:46:34.117271,[]
2026-06-01,13:46:34.150638,[]
2026-06-01,13:46:34.184005,[]
2026-06-01,13:46:34.217372,[]
2026-06-01,13:46:34.250739,[]
2026-06-01,13:46:34.284106,[]
2026-06-01,13:46:34.317473,[]
2026-06-01,13:46:34.350840,[]
2026-06-01,13:46:34.384207,[]
2026-06-01,13:46:34.417574,[]
2026-06-01,13:46:34.450941,[]
2026-06-01,13:46:34.484308,[]
2026-06-01,13:46:34.517675,[]
2026-06-01,13:46:34.551042,[]
2026-06-01,13:46:34.584409,[]
2026-06-01,13:46:34.617776,[]
2026-06-01,13:46:34.651143,[]
2026-06-01,13:46:34.684510,[]
2026-06-01,13:46:34.717877,[]
2026-06-01,13:46:34.751244,[]
2026-06-01,13:46:34.784611,[]
2026-06-01,13:46:34.817978,[]
2026-06-01,13:46:34.851345,[]
2026-06-01,13:46:34.884712,[]
2026-06-01,13:46:34.918079,[]
2026-06-01,13:46:34.951446,[]
2026-06-01,13:46:34.984813,[]
2026-06-01,13:46:35.018180,[]
2026-06-01,13:46:35.051547,[]
2026-06-01,13:46:35.084914,[]
2026-06-01,13:46:35.118281,[]
2026-06-01,13:46:35.151648,[]
2026-06-01,13:46:35.185015,[]
2026-06-01,13:46:35.218382,[]
2026-06-01,13:46:35.251749,[]
2026-06-01,13:46:35.285116,[]
2026-06-01,13:46:35.318483,[]
2026-06-01,13:46:35.351850,[]
2026-06-01,13:46:35.385217,[]
2026-06-01,13:46:35.418584,[]
2026-06-01,13:46:35.451951,[]
2026-06-01,13:46:35.485318,[]
2026-06-01,13:46:35.518685,[]
2026-06-01,13:46:35.552052,[]
2026-06-01,13:46:35.585419,[]
2026-06-01,13:46:35.618786,[]
2026-06-01,13:46:35.652153,[]
2026-06-01,13:46:35.685520,[]
2026-06-01,13:46:35.718887,[]
2026-06-01,13:46:35.752254,[]
2026-06-01,13:46:35.785621,[]
2026-06-01,13:46:35.818988,[]
2026-06-01,13:46:35.852355,[]
2026-06-01,13:46:35.885722,[]
2026-06-01,13:46:35.919089,[]
2026-06-01,13:46:35.952456,[]
2026-06-01,13:46:35.985823,[]
2026-06-01,13:46:36.019190,[]
2026-06-01,13:46:36.052557,[]
2026-06-01,13:46:36.085924,[]
2026-06-01,13:46:36.119291,[]
2026-06-01,13:46:36.152658,[]
2026-06-01,13:46:36.186025,[]
2026-06-01,13:46:36.219392,[]
2026-06-01,13:46:36.252759,[]
2026-06-01,13:46:36.286126,[]
2026-06-01,13:46:36.319493,[]
2026-06-01,13:46:36.352860,[]
2026-06-01,13:46:36.386227,[]
2026-06-01,13:46:36.419594,[]
2026-06-01,13:46:36.452961,[]
2026-06-01,13:46:36.486328,[]
2026-06-01,13:46:36.519695,[]
2026-06-01,13:46:36.553062,[]
2026-06-01,13:46:36.586429,[]
2026-06-01,13:46:36.619796,[]
2026-06-01,13:46:36.653163,[]
2026-06-01,13:46:36.686530,[]
2026-06-01,13:46:36.719897,[]
2026-06-01,13:46:36.753264,[]
2026-06-01,13:46:36.786631,[]
2026-06-01,13:46:36.819998,[]
2026-06-01,13:46:36.853365,[]
2026-06-01,13:46:36.886732,[]
2026-06-01,13:46:36.920099,[]
2026-06-01,13:46:36.953466,[]
2026-06-01,13:46:36.986833,[]
2026-06-01,13:46:37.020200,[]
2026-06-01,13:46:37.053567,[]
2026-06-01,13:46:37.086934,[]
2026-06-01,13:46:37.120301,[]
2026-06-01,13:46:37.153668,[]
2026-06-01,13:46:37.187035,[]
2026-06-01,13:46:37.220402,[]
2026-06-01,13:46:37.253769,[]
2026-06-01,13:46:37.287136,[]
2026-06-01,13:46:37.320503,[]
2026-06-01,13:46:37.353870,[]
2026-06-01,13:46:37.387237,[]
2026-06-01,13:46:37.420604,[]
2026-06-01,13:46:37.453971,[]
2026-06-01,13:46:37.487338,[]
2026-06-01,13:46:37.520705,[]
2026-06-01,13:46:37.554072,[]
2026-06-01,13:46:37.587439,[]
2026-06-01,13:46:37.620806,[]
2026-06-01,13:46:37.654173,[]
2026-06-01,13:46:37.687540,[]
2026-06-01,13:46:37.720907,[]
2026-06-01,13:46:37.754274,[]
2026-06-01,13:46:37.787641,[]
2026-06-01,13:46:37.821008,[]
2026-06-01,13:46:37.854375,[]
2026-06-01,13:46:37.887742,[]
2026-06-01,13:46:37.921109,[]
2026-06-01,13:46:37.954476,[]
2026-06-01,13:46:37.987843,[]
2026-06-01,13:46:38.021210,[]
2026-06-01,13:46:38.054577,[]
2026-06-01,13:46:38.087944,[]
2026-06-01,13:46:38.121311,[]
2026-06-01,13:46:38.154678,[]
2026-06-01,13:46:38.188045,[]
2026-06-01,13:46:38.221412,[]
2026-06-01,13:46:38.254779,[]
2026-06-01,13:46:38.288146,[]
2026-06-01,13:46:38.321513,[]
2026-06-01,13:46:38.354880,[]
2026-06-01,13:46:38.388247,[]
2026-06-01,13:46:38.421614,[]
2026-06-01,13:46:38.454981,[]
2026-06-01,13:46:38.488348,[]
2026-06-01,13:46:38.521715,[]
2026-06-01,13:46:38.555082,[]
2026-06-01,13:46:38.588449,[]
2026-06-01,13:46:38.621816,[]
2026-06-01,13:46:38.655183,[]
2026-06-01,13:46:38.688550,[]
2026-06-01,13:46:38.721917,[]
2026-06-01,13:46:38.755284,[]
2026-06-01,13:46:38.788651,[]
2026-06-01,13:46:38.822018,[]
2026-06-01,13:46:38.855385,[]
2026-06-01,13:46:38.888752,[]
2026-06-01,13:46:38.922119,[]
2026-06-01,13:46:38.955486,[]
2026-06-01,13:46:38.988853,[]
2026-06-01,13:46:39.022220,[]
2026-06-01,13:46:39.055587,[]
2026-06-01,13:46:39.088954,[]
2026-06-01,13:46:39.122321,[]
2026-06-01,13:46:39.155688,[]
2026-06-01,13:46:39.189055,[]
2026-06-01,13:46:39.222422,[]
2026-06-01,13:46:39.255789,[]
2026-06-01,13:46:39.289156,[]
2026-06-01,13:46:39.322523,[]
2026-06-01,13:46:39.355890,[]
2026-06-01,13:46:39.389257,[]
2026-06-01,13:46:39.422624,[]
2026-06-01,13:46:39.455991,[]
2026-06-01,13:46:39.489358,[]
2026-06-01,13:46:39.522725,[]
2026-06-01,13:46:39.556092,[]
2026-06-01,13:46:39.589459,[]
2026-06-01,13:46:39.622826,[]
2026-06-01,13:46:39.656193,[]
2026-06-01,13:46:39.689560,[]
2026-06-01,13:46:39.722927,[]
2026-06-01,13:46:39.756294,[]
2026-06-01,13:46:39.789661,[]
2026-06-01,13:46:39.823028,[]
2026-06-01,13:46:39.856395,[]
2026-06-01,13:46:39.889762,[]
2026-06-01,13:46:39.923129,[]
2026-06-01,13:46:39.956496,[]
2026-06-01,13:46:39.989863,[]
2026-06-01,13:46:40.023230,[]
2026-06-01,13:46:40.056597,[]
2026-06-01,13:46:40.089964,[]
2026-06-01,13:46:40.123331,[]
2026-06-01,13:46:40.156698,[]
2026-06-01,13:46:40.190065,[]
2026-06-01,13:46:40.223432,[]
2026-06-01,13:46:40.256799,[]
2026-06-01,13:46:40.290166,[]
2026-06-01,13:46:40.323533,[]
2026-06-01,13:46:40.356900,[]
2026-06-01,13:46:40.390267,[]
2026-06-01,13:46:40.423634,[]
2026-06-01,13:46:40.457001,[]
2026-06-01,13:46:40.490368,[]
2026-06-01,13:46:40.523735,[]
2026-06-01,13:46:40.557102,[]
2026-06-01,13:46:40.590469,[]
2026-06-01,13:46:40.623836,[]
2026-06-01,13:46:40.657203,[]
2026-06-01,13:46:40.690570,[]
2026-06-01,13:46:40.723937,[]
2026-06-01,13:46:40.757304,[]
2026-06-01,13:46:40.790671,[]
2026-06-01,13:46:40.824038,[]
2026-06-01,13:46:40.857405,[]
2026-06-01,13:46:40.890772,[]
2026-06-01,13:46:40.924139,[]
2026-06-01,13:46:40.957506,[]
2026-06-01,13:46:40.990873,[]
2026-06-01,13:46:41.024240,[]
2026-06-01,13:46:41.057607,[]
2026-06-01,13:46:41.090974,[]
2026-06-01,13:46:41.124341,[]
2026-06-01,13:46:41.157708,[]
2026-06-01,13:46:41.191075,[]
2026-06-01,13:46:41.224442,[]
2026-06-01,13:46:41.257809,[]
2026-06-01,13:46:41.291176,[]
2026-06-01,13:46:41.324543,[]
2026-06-01,13:46:41.357910,[]
2026-06-01,13:46:41.391277,[]
2026-06-01,13:46:41.424644,[]
2026-06-01,13:46:41.458011,[]
2026-06-01,13:46:41.491378,[]
2026-06-01,13:46:41.524745,[]
