Date,Time,plates
2026-06-10,12:07:24.068754,[]
2026-06-10,12:07:24.102121,[]
2026-06-10,12:07:24.135488,[]
2026-06-10,12:07:24.168855,[]
2026-06-10,12:07:24.202222,[]
2026-06-10,12:07:24.235589,[]
2026-06-10,12:07:24.268956,[]
2026-06-10,12:07:24.302323,[]
2026-06-10,12:07:24.335690,[]
2026-06-10,12:07:24.369057,[]
2026-06-10,12:07:24.402424,[]
2026-06-10,12:07:24.435791,[]
2026-06-10,12:07:24.469158,[]
2026-06-10,12:07:24.502525,[]
2026-06-10,12:07:24.535892,[]
2026-06-10,12:07:24.569259,[]
2026-06-10,12:07:24.602626,[]
2026-06-10,12:07:24.635993,[]
2026-06-10,12:07:24.669360,[]
2026-06-10,12:07:24.702727,[]
2026-06-10,12:07:24.736094,[]
2026-06-10,12:07:24.769461,[]
2026-06-10,12:07:24.802828,[]
2026-06-10,12:07:24.836195,[]
2026-06-10,12:07:24.869562,[]
2026-06-10,12:07:24.902929,[]
2026-06-10,12:07:24.936296,[]
2026-06-10,12:07:24.969663,[]
2026-06-10,12:07:25.003030,[]
2026-06-10,12:07:25.036397,[]
2026-06-10,12:07:25.069764,[]
2026-06-10,12:07:25.103131,[]
2026-06-10,12:07:25.136498,[]
2026-06-10,12:07:25.169865,[]
2026-06-10,12:07:25.203232,[]
2026-06-10,12:07:25.236599,[]
2026-06-10,12:07:25.269966,[]
2026-06-10,12:07:25.303333,[]
2026-06-10,12:07:25.336700,[]
2026-06-10,12:07:25.370067,[]
2026-06-10,12:07:25.403434,[]
2026-06-10,12:07:25.436801,[]
2026-06-10,12:07:25.470168,[]
2026-06-10,12:07:25.503535,[]
2026-06-10,12:07:25.536902,[]
2026-06-10,12:07:25.570269,[]
2026-06-10,12:07:25.603636,[]
2026-06-10,12:07:25.637003,[]
2026-06-10,12:07:25.670370,[]
2026-06-10,12:07:25.703737,[]
2026-06-10,12:07:25.737104,[]
2026-06-10,12:07:25.770471,[]
2026-06-10,12:07:25.803838,[]
2026-06-10,12:07:25.837205,[]
2026-06-10,12:07:25.870572,[]
2026-06-10,12:07:25.903939,[]
2026-06-10,12:07:25.937306,[]
2026-06-10,12:07:25.970673,[]
2026-06-10,12:07:26.004040,[]
2026-06-10,12:07:26.037407,[]
2026-06-10,12:07:26.070774,[]
2026-06-10,12:07:26.104141,[]
2026-06-10,12:07:26.137508,[]
2026-06-10,12:07:26.170875,[]
2026-06-10,12:07:26.204242,[]
2026-06-10,12:07:26.237609,[]
2026-06-10,12:07:26.270976,[]
2026-06-10,12:07:26.304343,[]
2026-06-10,12:07:26.337710,[]
2026-06-10,12:07:26.371077,[]
2026-06-10,12:07:26.404444,[]
2026-06-10,12:07:26.437811,[]
2026-06-10,12:07:26.471178,[]
2026-06-10,12:07:26.504545,[]
2026-06-10,12:07:26.537912,[]
2026-06-10,12:07:26.571279,[]
2026-06-10,12:07:26.604646,[]
2026-06-10,12:07:26.638013,[]
2026-06-10,12:07:26.671380,[]
2026-06-10,12:07:26.704747,[]
2026-06-10,12:07:26.738114,[]
2026-06-10,12:07:26.771481,[]
2026-06-10,12:07:26.804848,[]
2026-06-10,12:07:26.838215,[]
2026-06-10,12:07:26.871582,[]
2026-06-10,12:07:26.904949,[]
2026-06-10,12:07:26.938316,[]
2026-06-10,12:07:26.971683,[]
2026-06-10,12:07:27.005050,[]
2026-06-10,12:07:27.038417,[]
2026-06-10,12:07:27.071784,[]
2026-06-10,12:07:27.105151,[]
2026-06-10,12:07:27.138518,[]
2026-06-10,12:07:27.171885,[]
2026-06-10,12:07:27.205252,[]
2026-06-10,12:07:27.238619,[]
2026-06-10,12:07:27.271986,[]
2026-06-10,12:07:27.305353,[]
2026-06-10,12:07:27.338720,[]
2026-06-10,12:07:27.372087,[]
2026-06-10,12:07:27.405454,[]
2026-06-10,12:07:27.438821,[]
2026-06-10,12:07:27.472188,[]
2026-06-10,12:07:27.505555,[]
2026-06-10,12:07:27.538922,[]
2026-06-10,12:07:27.572289,[]
2026-06-10,12:07:27.605656,[]
2026-06-10,12:07:27.639023,[]
2026-06-10,12:07:27.672390,[]
2026-06-10,12:07:27.705757,[]
2026-06-10,12:07:27.739124,[]
2026-06-10,12:07:27.772491,[]
2026-06-10,12:07:27.805858,[]
2026-06-10,12:07:27.839225,[]
2026-06-10,12:07:27.872592,[]
2026-06-10,12:07:27.905959,[]
2026-06-10,12:07:27.939326,[]
2026-06-10,12:07:27.972693,[]
2026-06-10,12:07:28.006060,[]
2026-06-10,12:07:28.039427,[]
2026-06-10,12:07:28.072794,[]
2026-06-10,12:07:28.106161,[]
2026-06-10,12:07:28.139528,[]
2026-06-10,12:07:28.172895,[]
2026-06-10,12:07:28.206262,[]
2026-06-10,12:07:28.239629,[]
2026-06-10,12:07:28.272996,[]
2026-06-10,12:07:28.306363,[]
2026-06-10,12:07:28.339730,[]
2026-06-10,12:07:28.373097,[]
2026-06-10,12:07:28.406464,[]
2026-06-10,12:07:28.439831,[]
2026-06-10,12:07:28.473198,[]
2026-06-10,12:07:28.506565,[]
2026-06-10,12:07:28.539932,[]
2026-06-10,12:07:28.573299,[]
2026-06-10,12:07:28.606666,[]
2026-06-10,12:07:28.640033,[]
2026-06-10,12:07:28.673400,[]
2026-06-10,12:07:28.706767,[]
2026-06-10,12:07:28.740134,[]
2026-06-10,12:07:28.773501,[]
2026-06-10,12:07:28.806868,[]
2026-06-10,12:07:28.840235,[]
2026-06-10,12:07:28.873602,[]
2026-06-10,12:07:28.906969,[]
2026-06-10,12:07:28.940336,[]
2026-06-10,12:07:28.973703,[]
2026-06-10,12:07:29.007070,[]
2026-06-10,12:07:29.040437,[]
2026-06-10,12:07:29.073804,[]
2026-06-10,12:07:29.107171,[]
2026-06-10,12:07:29.140538,[]
2026-06-10,12:07:29.173905,[]
2026-06-10,12:07:29.207272,[]
2026-06-10,12:07:29.240639,[]
2026-06-10,12:07:29.274006,[]
2026-06-10,12:07:29.307373,[]
2026-06-10,12:07:29.340740,[]
2026-06-10,12:07:29.374107,[]
2026-06-10,12:07:29.407474,[]
2026-06-10,12:07:29.440841,[]
2026-06-10,12:07:29.474208,[]
2026-06-10,12:07:29.507575,[]
2026-06-10,12:07:29.540942,[]
2026-06-10,12:07:29.574309,[]
2026-06-10,12:07:29.607676,[]
2026-06-10,12:07:29.641043,[]
2026-06-10,12:07:29.674410,[]
2026-06-10,12:07:29.707777,[]
2026-06-10,12:07:29.741144,[]
2026-06-10,12:07:29.774511,[]
2026-06-10,12:07:29.807878,[]
2026-06-10,12:07:29.841245,[]
2026-06-10,12:07:29.874612,[]
2026-06-10,12:07:29.907979,[]
2026-06-10,12:07:29.941346,[]
2026-06-10,12:07:29.974713,[]
2026-06-10,12:07:30.008080,[]
2026-06-10,12:07:30.041447,[]
2026-06-10,12:07:30.074814,[]
2026-06-10,12:07:30.108181,[]
2026-06-10,12:07:30.141548,[]
2026-06-10,12:07:30.174915,[]
2026-06-10,12:07:30.208282,[]
2026-06-10,12:07:30.241649,[]
2026-06-10,12:07:30.275016,[]
2026-06-10,12:07:30.308383,[]
2026-06-10,12:07:30.341750,[]
2026-06-10,12:07:30.375117,[]
2026-06-10,12:07:30.408484,[]
2026-06-10,12:07:30.441851,[]
2026-06-10,12:07:30.475218,[]
2026-06-10,12:07:30.508585,[]
2026-06-10,12:07:30.541952,[]
2026-06-10,12:07:30.575319,[]
2026-06-10,12:07:30.608686,[]
2026-06-10,12:07:30.642053,[]
2026-06-10,12:07:30.675420,[]
2026-06-10,12:07:30.708787,[]
2026-06-10,12:07:30.742154,[]
2026-06-10,12:07:30.775521,[]
2026-06-10,12:07:30.808888,[]
2026-06-10,12:07:30.842255,[]
2026-06-10,12:07:30.875622,[]
2026-06-10,12:07:30.908989,[]
2026-06-10,12:07:30.942356,[]
2026-06-10,12:07:30.975723,[]
2026-06-10,12:07:31.009090,[]
2026-06-10,12:07:31.042457,[]
2026-06-10,12:07:31.075824,[]
2026-06-10,12:07:31.109191,[]
2026-06-10,12:07:31.142558,[]
2026-06-10,12:07:31.175925,[]
2026-06-10,12:07:31.209292,[]
2026-06-10,12:07:31.242659,[]
2026-06-10,12:07:31.276026,[]
2026-06-10,12:07:31.309393,[]
2026-06-10,12:07:31.342760,[]
2026-06-10,12:07:31.376127,[]
2026-06-10,12:07:31.409494,[]
2026-06-10,12:07:31.442861,[]
2026-06-10,12:07:31.476228,[]
2026-06-10,12:07:31.509595,[]
2026-06-10,12:07:31.542962,[]
2026-06-10,12:07:31.576329,[]
2026-06-10,12:07:31.609696,[]
2026-06-10,12:07:31.643063,[]
2026-06-10,12:07:31.676430,[]
2026-06-10,12:07:31.709797,[]
2026-06-10,12:07:31.743164,[]
2026-06-10,12:07:31.776531,[]
2026-06-10,12:07:31.809898,[]
2026-06-10,12:07:31.843265,[]
2026-06-10,12:07:31.876632,[]
2026-06-10,12:07:31.909999,[]
2026-06-10,12:07:31.943366,[]
2026-06-10,12:07:31.976733,[]
2026-06-10,12:07:32.010100,[]
2026-06-10,12:07:32.043467,[]
2026-06-10,12:07:32.076834,[]
2026-06-10,12:07:32.110201,[]
2026-06-10,12:07:32.143568,[]
2026-06-10,12:07:32.176935,[]
2026-06-10,12:07:32.210302,[]
2026-06-10,12:07:32.243669,[]
2026-06-10,12:07:32.277036,[]
2026-06-10,12:07:32.310403,[]
2026-06-10,12:07:32.343770,[]
2026-06-10,12:07:32.377137,[]
2026-06-10,12:07:32.410504,[]
2026-06-10,12:07:32.443871,[]
2026-06-10,12:07:32.477238,[]
2026-06-10,12:07:32.510605,[]
2026-06-10,12:07:32.543972,[]
2026-06-10,12:07:32.577339,[]
2026-06-10,12:07:32.610706,[]
2026-06-10,12:07:32.644073,[]
2026-06-10,12:07:32.677440,[]
2026-06-10,12:07:32.710807,[]
2026-06-10,12:07:32.744174,[]
2026-06-10,12:07:32.777541,[]
2026-06-10,12:07:32.810908,[]
2026-06-10,12:07:32.844275,[]
2026-06-10,12:07:32.877642,[]
2026-06-10,12:07:32.911009,[]
2026-06-10,12:07:32.944376,[]
2026-06-10,12:07:32.977743,[]
2026-06-10,12:07:33.011110,[]
2026-06-10,12:07:33.044477,[]
2026-06-10,12:07:33.077844,[]
2026-06-10,12:07:33.111211,[]
2026-06-10,12:07:33.144578,[]
2026-06-10,12:07:33.177945,[]
2026-06-10,12:07:33.211312,[]
2026-06-10,12:07:33.244679,[]
2026-06-10,12:07:33.278046,[]
2026-06-10,12:07:33.311413,[]
2026-06-10,12:07:33.344780,[]
2026-06-10,12:07:33.378147,[]
2026-06-10,12:07:33.411514,[]
2026-06-10,12:07:33.444881,[]
2026-06-10,12:07:33.478248,[]
2026-06-10,12:07:33.511615,[]
2026-06-10,12:07:33.544982,[]
2026-06-10,12:07:33.578349,[]
2026-06-10,12:07:33.611716,[]
2026-06-10,12:07:33.645083,[]
2026-06-10,12:07:33.678450,[]
2026-06-10,12:07:33.711817,[]
2026-06-10,12:07:33.745184,[]
2026-06-10,12:07:33.778551,[]
2026-06-10,12:07:33.811918,[]
2026-06-10,12:07:33.845285,[]
2026-06-10,12:07:33.878652,[]
2026-06-10,12:07:33.912019,[]
2026-06-10,12:07:33.945386,[]
2026-06-10,12:07:33.978753,[]
2026-06-10,12:07:34.012120,[]
2026-06-10,12:07:34.045487,[]
2026-06-10,12:07:34.078854,[]
2026-06-10,12:07:34.112221,[]
2026-06-10,12:07:34.145588,[]
2026-06-10,12:07:34.178955,[]
2026-06-10,12:07:34.212322,[]
2026-06-10,12:07:34.245689,[]
2026-06-10,12:07:34.279056,[]
2026-06-10,12:07:34.312423,[]
2026-06-10,12:07:34.345790,[]
2026-06-10,12:07:34.379157,[]
2026-06-10,12:07:34.412524,[]
2026-06-10,12:07:34.445891,[]
2026-06-10,12:07:34.479258,[]
2026-06-10,12:07:34.512625,[]
2026-06-10,12:07:34.545992,[]
2026-06-10,12:07:34.579359,[]
2026-06-10,12:07:34.612726,[]
2026-06-10,12:07:34.646093,[]
2026-06-10,12:07:34.679460,[]
2026-06-10,12:07:34.712827,[]
2026-06-10,12:07:34.746194,[]
2026-06-10,12:07:34.779561,[]
2026-06-10,12:07:34.812928,[]
2026-06-10,12:07:34.846295,[]
2026-06-10,12:07:34.879662,[]
2026-06-10,12:07:34.913029,[]
2026-06-10,12:07:34.946396,[]
2026-06-10,12:07:34.979763,[]
2026-06-10,12:07:35.013130,[]
2026-06-10,12:07:35.046497,[]
2026-06-10,12:07:35.079864,[]
2026-06-10,12:07:35.113231,[]
2026-06-10,12:07:35.146598,[]
2026-06-10,12:07:35.179965,[]
2026-06-10,12:07:35.213332,[]
2026-06-10,12:07:35.246699,[]
2026-06-10,12:07:35.280066,[]
2026-06-10,12:07:35.313433,[]
2026-06-10,12:07:35.346800,[]
2026-06-10,12:07:35.380167,[]
2026-06-10,12:07:35.413534,[]
2026-06-10,12:07:35.446901,[]
2026-06-10,12:07:35.480268,[]
2026-06-10,12:07:35.513635,[]
2026-06-10,12:07:35.547002,[]
2026-06-10,12:07:35.580369,[]
2026-06-10,12:07:35.613736,[]
2026-06-10,12:07:35.647103,[]
2026-06-10,12:07:35.680470,[]
2026-06-10,12:07:35.713837,[]
2026-06-10,12:07:35.747204,[]
2026-06-10,12:07:35.780571,[]
2026-06-10,12:07:35.813938,[]
2026-06-10,12:07:35.847305,[]
2026-06-10,12:07:35.880672,[]
2026-06-10,12:07:35.914039,[]
2026-06-10,12:07:35.947406,[]
2026-06-10,12:07:35.980773,[]
2026-06-10,12:07:36.014140,[]
2026-06-10,12:07:36.047507,[]
2026-06-10,12:07:36.080874,[]
2026-06-10,12:07:36.114241,[]
2026-06-10,12:07:36.147608,[]
2026-06-10,12:07:36.180975,[]
2026-06-10,12:07:36.214342,[]
2026-06-10,12:07:36.247709,[]
2026-06-10,12:07:36.281076,[]
2026-06-10,12:07:36.314443,[]
2026-06-10,12:07:36.347810,[]
2026-06-10,12:07:36.381177,[]
2026-06-10,12:07:36.414544,[]
2026-06-10,12:07:36.447911,[]
2026-06-10,12:07:36.481278,[]
2026-06-10,12:07:36.514645,[]
2026-06-10,12:07:36.548012,[]
2026-06-10,12:07:36.581379,[]
2026-06-10,12:07:36.614746,[]
2026-06-10,12:07:36.648113,[]
2026-06-10,12:07:36.681480,[]
2026-06-10,12:07:36.714847,[]
2026-06-10,12:07:36.748214,[]
2026-06-10,12:07:36.781581,[]
2026-06-10,12:07:36.814948,[]
2026-06-10,12:07:36.848315,[]
2026-06-10,12:07:36.881682,[]
2026-06-10,12:07:36.915049,[]
2026-06-10,12:07:36.948416,[]
2026-06-10,12:07:36.981783,[]
2026-06-10,12:07:37.015150,[]
2026-06-10,12:07:37.048517,[]
2026-06-10,12:07:37.081884,[]
2026-06-10,12:07:37.115251,[]
2026-06-10,12:07:37.148618,[]
2026-06-10,12:07:37.181985,[]
2026-06-10,12:07:37.215352,[]
2026-06-10,12:07:37.248719,[]
2026-06-10,12:07:37.282086,[]
2026-06-10,12:07:37.315453,[]
2026-06-10,12:07:37.348820,[]
2026-06-10,12:07:37.382187,[]
2026-06-10,12:07:37.415554,[]
2026-06-10,12:07:37.448921,[]
2026-06-10,12:07:37.482288,[]
2026-06-10,12:07:37.515655,[]
2026-06-10,12:07:37.549022,[]
2026-06-10,12:07:37.582389,[]
2026-06-10,12:07:37.615756,[]
2026-06-10,12:07:37.649123,[]
2026-06-10,12:07:37.682490,[]
2026-06-10,12:07:37.715857,[]
2026-06-10,12:07:37.749224,[]
2026-06-10,12:07:37.782591,[]
2026-06-10,12:07:37.815958,[]
2026-06-10,12:07:37.849325,[]
2026-06-10,12:07:37.882692,[]
2026-06-10,12:07:37.916059,[]
2026-06-10,12:07:37.949426,[]
2026-06-10,12:07:37.982793,[]
2026-06-10,12:07:38.016160,[]
2026-06-10,12:07:38.049527,[]
2026-06-10,12:07:38.082894,[]
2026-06-10,12:07:38.116261,[]
2026-06-10,12:07:38.149628,[]
2026-06-10,12:07:38.182995,[]
2026-06-10,12:07:38.216362,[]
2026-06-10,12:07:38.249729,[]
2026-06-10,12:07:38.283096,[]
2026-06-10,12:07:38.316463,[]
2026-06-10,12:07:38.349830,[]
2026-06-10,12:07:38.383197,[]
2026-06-10,12:07:38.416564,[]
2026-06-10,12:07:38.449931,[]
2026-06-10,12:07:38.483298,[]
2026-06-10,12:07:38.516665,[]
2026-06-10,12:07:38.550032,[]
2026-06-10,12:07:38.583399,[]
2026-06-10,12:07:38.616766,[]
2026-06-10,12:07:38.650133,[]
2026-06-10,12:07:38.683500,[]
2026-06-10,12:07:38.716867,[]
2026-06-10,12:07:38.750234,[]
2026-06-10,12:07:38.783601,[]
2026-06-10,12:07:38.816968,[]
2026-06-10,12:07:38.850335,[]
2026-06-10,12:07:38.883702,[]
2026-06-10,12:07:38.917069,[]
2026-06-10,12:07:38.950436,[]
2026-06-10,12:07:38.983803,[]
2026-06-10,12:07:39.017170,[]
2026-06-10,12:07:39.050537,[]
2026-06-10,12:07:39.083904,[]
2026-06-10,12:07:39.117271,[]
2026-06-10,12:07:39.150638,[]
2026-06-10,12:07:39.184005,[]
2026-06-10,12:07:39.217372,[]
2026-06-10,12:07:39.250739,[]
2026-06-10,12:07:39.284106,[]
2026-06-10,12:07:39.317473,[]
2026-06-10,12:07:39.350840,[]
2026-06-10,12:07:39.384207,[]
2026-06-10,12:07:39.417574,[]
2026-06-10,12:07:39.450941,[]
2026-06-10,12:07:39.484308,[]
2026-06-10,12:07:39.517675,[]
2026-06-10,12:07:39.551042,[]
2026-06-10,12:07:39.584409,[]
2026-06-10,12:07:39.617776,[]
2026-06-10,12:07:39.651143,[]
2026-06-10,12:07:39.684510,[]
2026-06-10,12:07:39.717877,[]
2026-06-10,12:07:39.751244,[]
2026-06-10,12:07:39.784611,[]
2026-06-10,12:07:39.817978,[]
2026-06-10,12:07:39.851345,[]
2026-06-10,12:07:39.884712,[]
2026-06-10,12:07:39.918079,[]
2026-06-10,12:07:39.951446,[]
2026-06-10,12:07:39.984813,[]
2026-06-10,12:07:40.018180,[]
2026-06-10,12:07:40.051547,[]
2026-06-10,12:07:40.084914,[]
2026-06-10,12:07:40.118281,[]
2026-06-10,12:07:40.151648,[]
2026-06-10,12:07:40.185015,[]
2026-06-10,12:07:40.218382,[]
2026-06-10,12:07:40.251749,[]
2026-06-10,12:07:40.285116,[]
2026-06-10,12:07:40.318483,[]
2026-06-10,12:07:40.351850,[]
2026-06-10,12:07:40.385217,[]
2026-06-10,12:07:40.418584,[]
2026-06-10,12:07:40.451951,[]
2026-06-10,12:07:40.485318,[]
2026-06-10,12:07:40.518685,[]
2026-06-10,12:07:40.552052,[]
2026-06-10,12:07:40.585419,[]
2026-06-10,12:07:40.618786,[]
2026-06-10,12:07:40.652153,[]
2026-06-10,12:07:40.685520,[]
2026-06-10,12:07:40.718887,[]
2026-06-10,12:07:40.752254,[]
2026-06-10,12:07:40.785621,[]
2026-06-10,12:07:40.818988,[]
2026-06-10,12:07:40.852355,[]
2026-06-10,12:07:40.885722,[]
2026-06-10,12:07:40.919089,[]
2026-06-10,12:07:40.952456,[]
2026-06-10,12:07:40.985823,[]
2026-06-10,12:07:41.019190,[]
2026-06-10,12:07:41.052557,[]
2026-06-10,12:07:41.085924,[]
2026-06-10,12:07:41.119291,[]
2026-06-10,12:07:41.152658,[]
2026-06-10,12:07:41.186025,[]
2026-06-10,12:07:41.219392,[]
2026-06-10,12:07:41.252759,[]
2026-06-10,12:07:41.286126,[]
2026-06-10,12:07:41.319493,[]
2026-06-10,12:07:41.352860,[]
2026-06-10,12:07:41.386227,[]
2026-06-10,12:07:41.419594,[]
2026-06-10,12:07:41.452961,[]
2026-06-10,12:07:41.486328,[]
2026-06-10,12:07:41.519695,[]
2026-06-10,12:07:41.553062,[]
2026-06-10,12:07:41.586429,[]
2026-06-10,12:07:41.619796,[]
2026-06-10,12:07:41.653163,[]
2026-06-10,12:07:41.686530,[]
2026-06-10,12:07:41.719897,[]
2026-06-10,12:07:41.753264,[]
2026-06-10,12:07:41.786631,[]
2026-06-10,12:07:41.819998,[]
2026-06-10,12:07:41.853365,[]
2026-06-10,12:07:41.886732,[]
2026-06-10,12:07:41.920099,[]
2026-06-10,12:07:41.953466,[]
2026-06-10,12:07:41.986833,[]
2026-06-10,12:07:42.020200,[]
2026-06-10,12:07:42.053567,[]
2026-06-10,12:07:42.086934,[]
2026-06-10,12:07:42.120301,[]
2026-06-10,12:07:42.153668,[]
2026-06-10,12:07:42.187035,[]
2026-06-10,12:07:42.220402,[]
2026-06-10,12:07:42.253769,[]
2026-06-10,12:07:42.287136,[]
2026-06-10,12:07:42.320503,[]
2026-06-10,12:07:42.353870,[]
2026-06-10,12:07:42.387237,[]
2026-06-10,12:07:42.420604,[]
2026-06-10,12:07:42.453971,[]
2026-06-10,12:07:42.487338,[]
2026-06-10,12:07:42.520705,[]
2026-06-10,12:07:42.554072,[]
2026-06-10,12:07:42.587439,[]
2026-06-10,12:07:42.620806,[]
2026-06-10,12:07:42.654173,[]
2026-06-10,12:07:42.687540,[]
2026-06-10,12:07:42.720907,[]
2026-06-10,12:07:42.754274,[]
2026-06-10,12:07:42.787641,[]
2026-06-10,12:07:42.821008,[]
2026-06-10,12:07:42.854375,[]
2026-06-10,12:07:42.887742,[]
2026-06-10,12:07:42.921109,[]
2026-06-10,12:07:42.954476,[]
2026-06-10,12:07:42.987843,[]
2026-06-10,12:07:43.021210,[]
2026-06-10,12:07:43.054577,[]
2026-06-10,12:07:43.087944,[]
2026-06-10,12:07:43.121311,[]
2026-06-10,12:07:43.154678,[]
2026-06-10,12:07:43.188045,[]
2026-06-10,12:07:43.221412,[]
2026-06-10,12:07:43.254779,[]
2026-06-10,12:07:43.288146,[]
2026-06-10,12:07:43.321513,[]
2026-06-10,12:07:43.354880,[]
2026-06-10,12:07:43.388247,[]
2026-06-10,12:07:43.421614,[]
2026-06-10,12:07:43.454981,[]
2026-06-10,12:07:43.488348,[]
2026-06-10,12:07:43.521715,[]
2026-06-10,12:07:43.555082,[]
2026-06-10,12:07:43.588449,[]
2026-06-10,12:07:43.621816,[]
2026-06-10,12:07:43.655183,[]
2026-06-10,12:07:43.688550,[]
2026-06-10,12:07:43.721917,[]
2026-06-10,12:07:43.755284,[]
2026-06-10,12:07:43.788651,[]
2026-06-10,12:07:43.822018,[]
2026-06-10,12:07:43.855385,[]
2026-06-10,12:07:43.888752,[]
2026-06-10,12:07:43.922119,[]
2026-06-10,12:07:43.955486,[]
2026-06-10,12:07:43.988853,[]
2026-06-10,12:07:44.022220,[]
2026-06-10,12:07:44.055587,[]
2026-06-10,12:07:44.088954,[]
2026-06-10,12:07:44.122321,[]
2026-06-10,12:07:44.155688,[]
2026-06-10,12:07:44.189055,[]
2026-06-10,12:07:44.222422,[]
2026-06-10,12:07:44.255789,[]
2026-06-10,12:07:44.289156,[]
2026-06-10,12:07:44.322523,[]
2026-06-10,12:07:44.355890,[]
2026-06-10,12:07:44.389257,[]
2026-06-10,12:07:44.422624,[]
2026-06-10,12:07:44.455991,[]
2026-06-10,12:07:44.489358,[]
2026-06-10,12:07:44.522725,[]
2026-06-10,12:07:44.556092,[]
2026-06-10,12:07:44.589459,[]
2026-06-10,12:07:44.622826,[]
2026-06-10,12:07:44.656193,[]
2026-06-10,12:07:44.689560,[]
2026-06-10,12:07:44.722927,[]
2026-06-10,12:07:44.756294,[]
2026-06-10,12:07:44.789661,[]
2026-06-10,12:07:44.823028,[]
2026-06-10,12:07:44.856395,[]
2026-06-10,12:07:44.889762,[]
2026-06-10,12:07:44.923129,[]
2026-06-10,12:07:44.956496,[]
2026-06-10,12:07:44.989863,[]
2026-06-10,12:07:45.023230,[]
2026-06-10,12:07:45.056597,[]
2026-06-10,12:07:45.089964,[]
2026-06-10,12:07:45.123331,[]
2026-06-10,12:07:45.156698,[]
2026-06-10,12:07:45.190065,[]
2026-06-10,12:07:45.223432,[]
2026-06-10,12:07:45.256799,[]
2026-06-10,12:07:45.290166,[]
2026-06-10,12:07:45.323533,[]
2026-06-10,12:07:45.356900,[]
2026-06-10,12:07:45.390267,[]
2026-06-10,12:07:45.423634,[]
2026-06-10,12:07:45.457001,[]
2026-06-10,12:07:45.490368,[]
2026-06-10,12:07:45.523735,[]
2026-06-10,12:07:45.557102,[]
2026-06-10,12:07:45.590469,[]
2026-06-10,12:07:45.623836,[]
2026-06-10,12:07:45.657203,[]
2026-06-10,12:07:45.690570,[]
2026-06-10,12:07:45.723937,[]
2026-06-10,12:07:45.757304,[]
2026-06-10,12:07:45.790671,[]
2026-06-10,12:07:45.824038,[]
2026-06-10,12:07:45.857405,[]
2026-06-10,12:07:45.890772,[]
2026-06-10,12:07:45.924139,[]
2026-06-10,12:07:45.957506,[]
2026-06-10,12:07:45.990873,[]
2026-06-10,12:07:46.024240,[]
2026-06-10,12:07:46.057607,[]
2026-06-10,12:07:46.090974,[]
2026-06-10,12:07:46.124341,[]
2026-06-10,12:07:46.157708,[]
2026-06-10,12:07:46.191075,[]
2026-06-10,12:07:46.224442,[]
2026-06-10,12:07:46.257809,[]
2026-06-10,12:07:46.291176,[]
2026-06-10,12:07:46.324543,[]
2026-06-10,12:07:46.357910,[]
2026-06-10,12:07:46.391277,[]
2026-06-10,12:07:46.424644,[]
2026-06-10,12:07:46.458011,[]
2026-06-10,12:07:46.491378,[]
2026-06-10,12:07:46.524745,[]
