Timestamp,Particle Count (pt/cc),Vehicles In Frame,EVs,Diesel,Benzin
11:31:50,10000,1,0,1,0
11:31:51,10000,0,0,0,0
11:31:52,10300,0,0,0,0
11:31:53,10500,0,0,0,0
11:31:54,10300,1,0,0,1
11:31:55,10200,0,0,0,0
11:31:56,10400,0,0,0,0
11:31:57,10700,0,0,0,0
11:31:58,10900,1,0,0,1
11:31:59,11800,1,0,0,1
11:32:00,11900,1,1,0,0
11:32:01,11500,0,0,0,0
11:32:02,11500,0,0,0,0
11:32:03,11700,0,0,0,0
11:32:04,11700,0,0,0,0
11:32:05,11600,0,0,0,0
11:32:06,11900,1,0,0,1
11:32:07,12100,0,0,0,0
11:32:08,12400,0,0,0,0
11:32:09,12700,0,0,0,0
11:32:10,12600,0,0,0,0
11:32:11,12100,0,0,0,0
11:32:12,12700,0,0,0,0
11:32:13,12700,0,0,0,0
11:32:14,12400,1,0,1,0
11:32:15,12200,0,0,0,0
11:32:16,12000,0,0,0,0
11:32:17,11800,0,0,0,0
11:32:18,11500,1,0,0,1
11:32:19,11500,0,0,0,0
11:32:20,11500,0,0,0,0
11:32:21,11500,0,0,0,0
11:32:22,11500,0,0,0,0
11:32:23,11400,0,0,0,0
11:32:24,11300,1,0,1,0
11:32:25,11300,0,0,0,0
11:32:26,11300,0,0,0,0
11:32:27,11300,0,0,0,0
11:32:28,11400,0,0,0,0
11:32:29,11400,0,0,0,0
11:32:30,11300,1,0,1,0
11:32:31,11300,0,0,0,0
11:32:32,11000,0,0,0,0
11:32:33,10800,0,0,0,0
11:32:34,10500,1,1,0,0
11:32:35,10100,0,0,0,0
11:32:36,9790,0,0,0,0
11:32:37,9830,0,0,0,0
11:32:38,9620,0,0,0,0
11:32:39,9810,0,0,0,0
11:32:40,9820,0,0,0,0
11:32:41,9950,0,0,0,0
11:32:42,9620,0,0,0,0
11:32:43,9270,0,0,0,0
11:32:44,8820,0,0,0,0
11:32:45,8880,0,0,0,0
11:32:46,9050,0,0,0,0
11:32:47,9390,0,0,0,0
11:32:48,9380,0,0,0,0
11:32:49,9420,0,0,0,0
11:32:50,9640,0,0,0,0
11:32:51,9570,0,0,0,0
11:32:52,9590,0,0,0,0
11:32:53,9400,0,0,0,0
11:32:54,9150,0,0,0,0
11:32:55,9320,0,0,0,0
11:32:56,9880,0,0,0,0
11:32:57,9970,1,0,0,1
11:32:58,10200,0,0,0,0
11:32:59,10300,0,0,0,0
11:33:00,10500,0,0,0,0
11:33:01,10400,0,0,0,0
11:33:02,10800,0,0,0,0
11:33:03,11200,1,0,0,1
11:33:04,11600,0,0,0,0
11:33:05,11900,0,0,0,0
11:33:06,12400,0,0,0,0
11:33:07,12300,0,0,0,0
11:33:08,12300,0,0,0,0
11:33:09,12200,0,0,0,0
11:33:10,11800,0,0,0,0
11:33:11,11600,0,0,0,0
11:33:12,11900,0,0,0,0
11:33:13,11500,0,0,0,0
11:33:14,11400,0,0,0,0
11:33:15,11500,1,0,1,0
11:33:16,11400,0,0,0,0
11:33:17,11300,0,0,0,0
11:33:18,11500,0,0,0,0
11:33:19,11500,0,0,0,0
11:33:20,11300,0,0,0,0
11:33:21,11100,0,0,0,0
11:33:22,11100,0,0,0,0
11:33:23,10800,0,0,0,0
11:33:24,10900,0,0,0,0
11:33:25,10600,0,0,0,0
11:33:26,11100,0,0,0,0
11:33:27,11000,0,0,0,0
11:33:28,10700,0,0,0,0
11:33:29,10400,0,0,0,0
11:33:30,9960,0,0,0,0
11:33:31,9980,0,0,0,0
11:33:32,9480,1,0,1,0
11:33:33,9630,0,0,0,0
11:33:34,9970,0,0,0,0
11:33:35,10100,0,0,0,0
11:33:36,10600,0,0,0,0
11:33:37,10300,2,0,2,0
11:33:38,10200,0,0,0,0
11:33:39,10300,0,0,0,0
11:33:40,10200,1,0,1,0
11:33:41,9730,1,0,1,0
11:33:42,9940,0,0,0,0
11:33:43,10500,0,0,0,0
11:33:44,11500,0,0,0,0
11:33:45,11900,0,0,0,0
11:33:46,11900,0,0,0,0
11:33:47,12900,0,0,0,0
11:33:48,12800,0,0,0,0
11:33:49,13700,0,0,0,0
11:33:50,13200,0,0,0,0
11:33:51,13200,0,0,0,0
11:33:52,14300,0,0,0,0
11:33:53,14600,0,0,0,0
11:33:54,15400,0,0,0,0
11:33:55,14700,0,0,0,0
11:33:56,13200,0,0,0,0
11:33:57,14200,0,0,0,0
11:33:58,13800,0,0,0,0
11:33:59,13700,0,0,0,0
11:34:00,11900,0,0,0,0
11:34:01,11300,0,0,0,0
11:34:02,11200,0,0,0,0
11:34:03,10700,0,0,0,0
11:34:04,10500,0,0,0,0
11:34:05,9850,0,0,0,0
11:34:06,9400,0,0,0,0
11:34:07,9520,0,0,0,0
11:34:08,10000,0,0,0,0
11:34:09,10200,0,0,0,0
11:34:10,10400,0,0,0,0
11:34:11,10400,0,0,0,0
11:34:12,10300,0,0,0,0
11:34:13,10500,0,0,0,0
11:34:14,10500,0,0,0,0
11:34:15,10100,0,0,0,0
11:34:16,10200,0,0,0,0
11:34:17,10100,0,0,0,0
11:34:18,9850,0,0,0,0
11:34:19,10000,0,0,0,0
11:34:20,10300,0,0,0,0
11:34:21,10100,0,0,0,0
11:34:22,10300,0,0,0,0
11:34:23,10600,0,0,0,0
11:34:24,10500,0,0,0,0
11:34:25,10600,0,0,0,0
11:34:26,10700,0,0,0,0
11:34:27,11200,2,0,2,0
11:34:28,11200,0,0,0,0
11:34:29,11300,1,0,1,0
11:34:30,11400,0,0,0,0
11:34:31,11300,1,1,0,0
11:34:32,10800,0,0,0,0
11:34:33,10100,0,0,0,0
11:34:34,9820,0,0,0,0
11:34:35,9850,0,0,0,0
11:34:36,9890,0,0,0,0
11:34:37,10000,0,0,0,0
11:34:38,10500,1,0,1,0
11:34:39,10400,0,0,0,0
11:34:40,10300,0,0,0,0
11:34:41,10400,1,0,1,0
11:34:42,10500,0,0,0,0
11:34:43,10100,0,0,0,0
11:34:44,10200,0,0,0,0
11:34:45,10200,1,0,0,1
11:34:46,10200,0,0,0,0
11:34:47,10300,1,0,0,1
11:34:48,10400,1,0,0,1
11:34:49,10500,0,0,0,0
11:34:50,10600,1,0,0,1
11:34:51,10500,0,0,0,0
11:34:52,10300,0,0,0,0
11:34:53,10400,0,0,0,0
11:34:54,10200,1,1,0,0
11:34:55,10100,0,0,0,0
11:34:56,10400,0,0,0,0
11:34:57,10600,0,0,0,0
11:34:58,10800,1,1,0,0
11:34:59,10800,2,1,0,1
11:35:00,10900,0,0,0,0
11:35:01,10900,0,0,0,0
11:35:02,10800,0,0,0,0
11:35:03,11000,0,0,0,0
11:35:04,10900,2,0,2,0
11:35:05,10900,0,0,0,0
11:35:06,11000,0,0,0,0
11:35:07,11100,0,0,0,0
11:35:08,11100,0,0,0,0
11:35:09,11300,0,0,0,0
11:35:10,11400,0,0,0,0
11:35:11,11300,0,0,0,0
11:35:12,11100,0,0,0,0
11:35:13,11000,0,0,0,0
11:35:14,10400,0,0,0,0
11:35:15,10300,0,0,0,0
11:35:16,10500,0,0,0,0
11:35:17,10700,0,0,0,0
11:35:18,10500,0,0,0,0
11:35:19,10400,0,0,0,0
11:35:20,10300,0,0,0,0
11:35:21,10000,0,0,0,0
11:35:22,10000,0,0,0,0
11:35:23,9860,0,0,0,0
11:35:24,10100,0,0,0,0
11:35:25,9940,0,0,0,0
11:35:26,9720,0,0,0,0
11:35:27,9450,0,0,0,0
11:35:28,9060,0,0,0,0
11:35:29,9160,0,0,0,0
11:35:30,9590,0,0,0,0
11:35:31,9270,0,0,0,0
11:35:32,9080,0,0,0,0
11:35:33,8780,0,0,0,0
11:35:34,8820,0,0,0,0
11:35:35,9260,0,0,0,0
11:35:36,9350,0,0,0,0
11:35:37,9380,0,0,0,0
11:35:38,9520,0,0,0,0
11:35:39,9680,0,0,0,0
11:35:40,9730,0,0,0,0
11:35:41,9560,0,0,0,0
11:35:42,9330,0,0,0,0
11:35:43,9200,0,0,0,0
11:35:44,9150,0,0,0,0
11:35:45,8800,0,0,0,0
11:35:46,8600,0,0,0,0
11:35:47,8610,0,0,0,0
11:35:48,9300,0,0,0,0
11:35:49,9830,0,0,0,0
11:35:50,9640,0,0,0,0
11:35:51,9880,1,0,1,0
11:35:52,9600,0,0,0,0
11:35:53,9570,0,0,0,0
11:35:54,9440,0,0,0,0
11:35:55,9430,0,0,0,0
11:35:56,9570,0,0,0,0
11:35:57,9300,0,0,0,0
11:35:58,9070,1,0,1,0
11:35:59,9410,0,0,0,0
11:36:00,9250,0,0,0,0
11:36:01,9130,0,0,0,0
11:36:02,9770,0,0,0,0
11:36:03,11000,0,0,0,0
11:36:04,10000,0,0,0,0
11:36:05,9530,2,1,0,1
11:36:06,9380,0,0,0,0
11:36:07,9250,0,0,0,0
11:36:08,9040,0,0,0,0
11:36:09,8550,1,0,1,0
11:36:10,8560,0,0,0,0
11:36:11,8160,0,0,0,0
11:36:12,8400,1,0,0,1
11:36:13,8430,0,0,0,0
11:36:14,7910,0,0,0,0
11:36:15,7700,0,0,0,0
11:36:16,7710,1,0,1,0
11:36:17,7790,1,0,1,0
11:36:18,7610,0,0,0,0
11:36:19,7850,0,0,0,0
11:36:20,7880,0,0,0,0
11:36:21,7940,1,1,0,0
11:36:22,7980,0,0,0,0
11:36:23,7750,0,0,0,0
11:36:24,7530,0,0,0,0
11:36:25,7090,0,0,0,0
11:36:26,7110,0,0,0,0
11:36:27,7200,0,0,0,0
11:36:28,7590,0,0,0,0
11:36:29,7310,0,0,0,0
11:36:30,7290,0,0,0,0
11:36:31,7090,0,0,0,0
11:36:32,7100,0,0,0,0
11:36:33,6950,0,0,0,0
11:36:34,7010,0,0,0,0
11:36:35,7050,0,0,0,0
11:36:36,7120,0,0,0,0
11:36:37,6990,0,0,0,0
11:36:38,6840,0,0,0,0
11:36:39,6800,0,0,0,0
11:36:40,6860,0,0,0,0
11:36:41,6850,0,0,0,0
11:36:42,6760,0,0,0,0
11:36:43,6760,0,0,0,0
11:36:44,6910,0,0,0,0
11:36:45,6790,0,0,0,0
11:36:46,6740,0,0,0,0
11:36:47,6580,0,0,0,0
11:36:48,6530,0,0,0,0
11:36:49,6500,0,0,0,0
11:36:50,6530,0,0,0,0
11:36:51,6580,0,0,0,0
11:36:52,6580,0,0,0,0
11:36:53,6560,0,0,0,0
11:36:54,6730,0,0,0,0
11:36:55,6590,0,0,0,0
11:36:56,6550,0,0,0,0
11:36:57,6510,0,0,0,0
11:36:58,6370,0,0,0,0
11:36:59,6340,0,0,0,0
11:37:00,6400,0,0,0,0
11:37:01,6440,0,0,0,0
11:37:02,6290,0,0,0,0
11:37:03,6410,0,0,0,0
11:37:04,6370,0,0,0,0
11:37:05,6150,0,0,0,0
11:37:06,6320,1,1,0,0
11:37:07,6250,0,0,0,0
11:37:08,6240,0,0,0,0
11:37:09,6230,0,0,0,0
11:37:10,5970,0,0,0,0
11:37:11,6010,0,0,0,0
11:37:12,6040,0,0,0,0
11:37:13,6260,0,0,0,0
11:37:14,6270,0,0,0,0
11:37:15,6250,0,0,0,0
11:37:16,6370,0,0,0,0
11:37:17,6450,0,0,0,0
11:37:18,6640,0,0,0,0
11:37:19,6630,0,0,0,0
11:37:20,6640,0,0,0,0
11:37:21,6560,0,0,0,0
11:37:22,6690,0,0,0,0
11:37:23,6710,0,0,0,0
11:37:24,6870,0,0,0,0
11:37:25,6780,0,0,0,0
11:37:26,6840,1,0,1,0
11:37:27,6710,0,0,0,0
11:37:28,6660,1,1,0,0
11:37:29,6640,1,1,0,0
11:37:30,6650,0,0,0,0
11:37:31,6560,0,0,0,0
11:37:32,6580,0,0,0,0
11:37:33,6500,0,0,0,0
11:37:34,6550,0,0,0,0
11:37:35,6500,0,0,0,0
11:37:36,6410,1,1,0,0
11:37:37,6330,0,0,0,0
11:37:38,6410,0,0,0,0
11:37:39,6390,0,0,0,0
11:37:40,6260,0,0,0,0
11:37:41,6480,0,0,0,0
11:37:42,6440,0,0,0,0
11:37:43,6430,0,0,0,0
11:37:44,6370,0,0,0,0
11:37:45,6320,0,0,0,0
11:37:46,6390,0,0,0,0
11:37:47,6440,0,0,0,0
11:37:48,6710,0,0,0,0
11:37:49,6580,0,0,0,0
11:37:50,6520,0,0,0,0
11:37:51,6530,0,0,0,0
11:37:52,6550,0,0,0,0
11:37:53,6630,0,0,0,0
11:37:54,6680,0,0,0,0
11:37:55,6740,0,0,0,0
11:37:56,6630,0,0,0,0
11:37:57,6740,0,0,0,0
11:37:58,6720,0,0,0,0
11:37:59,6770,0,0,0,0
11:38:00,6750,0,0,0,0
11:38:01,6870,0,0,0,0
11:38:02,6850,0,0,0,0
11:38:03,6950,0,0,0,0
11:38:04,7050,0,0,0,0
11:38:05,7120,0,0,0,0
11:38:06,6930,0,0,0,0
11:38:07,7080,0,0,0,0
11:38:08,6980,0,0,0,0
11:38:09,7060,0,0,0,0
11:38:10,7100,0,0,0,0
11:38:11,6960,0,0,0,0
11:38:12,6950,0,0,0,0
11:38:13,6840,0,0,0,0
11:38:14,7050,0,0,0,0
11:38:15,6940,0,0,0,0
11:38:16,6920,0,0,0,0
11:38:17,6960,0,0,0,0
11:38:18,7010,0,0,0,0
11:38:19,7050,0,0,0,0
11:38:20,7100,1,0,0,1
11:38:21,7090,0,0,0,0
11:38:22,7150,1,0,0,1
11:38:23,,0,0,0,0
11:38:24,,0,0,0,0
11:38:25,,0,0,0,0
11:38:26,,0,0,0,0
11:38:27,,0,0,0,0
11:38:28,,0,0,0,0
11:38:29,,0,0,0,0
11:38:30,,0,0,0,0
11:38:31,,0,0,0,0
11:38:32,,0,0,0,0
11:38:33,,0,0,0,0
11:38:34,,0,0,0,0
11:38:35,,0,0,0,0
11:38:36,,0,0,0,0
11:38:37,,0,0,0,0
11:38:38,,0,0,0,0
11:38:39,,1,0,0,1
11:38:40,,0,0,0,0
11:38:41,,0,0,0,0
11:38:42,,0,0,0,0
11:38:43,,0,0,0,0
11:38:44,,1,0,1,0
