Date,Time,plates
2026-06-02,11:28:43.916059,[]
2026-06-02,11:28:43.949426,[]
2026-06-02,11:28:43.982793,[]
2026-06-02,11:28:44.016160,[]
2026-06-02,11:28:44.049527,[]
2026-06-02,11:28:44.082894,[]
2026-06-02,11:28:44.116261,[]
2026-06-02,11:28:44.149628,[]
2026-06-02,11:28:44.182995,[]
2026-06-02,11:28:44.216362,[]
2026-06-02,11:28:44.249729,[]
2026-06-02,11:28:44.283096,[]
2026-06-02,11:28:44.316463,[]
2026-06-02,11:28:44.349830,[]
2026-06-02,11:28:44.383197,[]
2026-06-02,11:28:44.416564,[]
2026-06-02,11:28:44.449931,[]
2026-06-02,11:28:44.483298,[]
2026-06-02,11:28:44.516665,[]
2026-06-02,11:28:44.550032,[]
2026-06-02,11:28:44.583399,[]
2026-06-02,11:28:44.616766,[]
2026-06-02,11:28:44.650133,[]
2026-06-02,11:28:44.683500,[]
2026-06-02,11:28:44.716867,[]
2026-06-02,11:28:44.750234,[]
2026-06-02,11:28:44.783601,[]
2026-06-02,11:28:44.816968,[]
2026-06-02,11:28:44.850335,[]
2026-06-02,11:28:44.883702,[]
2026-06-02,11:28:44.917069,[]
2026-06-02,11:28:44.950436,[]
2026-06-02,11:28:44.983803,[]
2026-06-02,11:28:45.017170,[]
2026-06-02,11:28:45.050537,[]
2026-06-02,11:28:45.083904,[]
2026-06-02,11:28:45.117271,[]
2026-06-02,11:28:45.150638,[]
2026-06-02,11:28:45.184005,[]
2026-06-02,11:28:45.217372,[]
2026-06-02,11:28:45.250739,[]
2026-06-02,11:28:45.284106,[]
2026-06-02,11:28:45.317473,[]
2026-06-02,11:28:45.350840,[]
2026-06-02,11:28:45.384207,[]
2026-06-02,11:28:45.417574,[]
2026-06-02,11:28:45.450941,[]
2026-06-02,11:28:45.484308,[]
2026-06-02,11:28:45.517675,[]
2026-06-02,11:28:45.551042,[]
2026-06-02,11:28:45.584409,[]
2026-06-02,11:28:45.617776,[]
2026-06-02,11:28:45.651143,[]
2026-06-02,11:28:45.684510,[]
2026-06-02,11:28:45.717877,[]
2026-06-02,11:28:45.751244,[]
2026-06-02,11:28:45.784611,[]
2026-06-02,11:28:45.817978,[]
2026-06-02,11:28:45.851345,[]
2026-06-02,11:28:45.884712,[]
2026-06-02,11:28:45.918079,[]
2026-06-02,11:28:45.951446,[]
2026-06-02,11:28:45.984813,[]
2026-06-02,11:28:46.018180,[]
2026-06-02,11:28:46.051547,[]
2026-06-02,11:28:46.084914,[]
2026-06-02,11:28:46.118281,[]
2026-06-02,11:28:46.151648,[]
2026-06-02,11:28:46.185015,[]
2026-06-02,11:28:46.218382,[]
2026-06-02,11:28:46.251749,[]
2026-06-02,11:28:46.285116,[]
2026-06-02,11:28:46.318483,[]
2026-06-02,11:28:46.351850,[]
2026-06-02,11:28:46.385217,[]
2026-06-02,11:28:46.418584,[]
2026-06-02,11:28:46.451951,[]
2026-06-02,11:28:46.485318,[]
2026-06-02,11:28:46.518685,[]
2026-06-02,11:28:46.552052,[]
2026-06-02,11:28:46.585419,[]
2026-06-02,11:28:46.618786,[]
2026-06-02,11:28:46.652153,[]
2026-06-02,11:28:46.685520,[]
2026-06-02,11:28:46.718887,[]
2026-06-02,11:28:46.752254,[]
2026-06-02,11:28:46.785621,[]
2026-06-02,11:28:46.818988,[]
2026-06-02,11:28:46.852355,[]
2026-06-02,11:28:46.885722,[]
