Timestamp,Particle Count (pt/cc),Vehicles In Frame,EVs,Diesel,Benzin
12:10:46,3940,0,0,0,0
12:10:47,3900,0,0,0,0
12:10:48,4040,0,0,0,0
12:10:49,4000,0,0,0,0
12:10:50,3910,0,0,0,0
12:10:51,3900,0,0,0,0
12:10:52,3930,0,0,0,0
12:10:53,3920,1,1,0,0
12:10:54,3880,0,0,0,0
12:10:55,3930,0,0,0,0
12:10:56,3880,3,1,0,2
12:10:57,3900,0,0,0,0
12:10:58,3940,0,0,0,0
12:10:59,3880,0,0,0,0
12:11:00,3790,0,0,0,0
12:11:01,3680,1,0,1,0
12:11:02,3740,0,0,0,0
12:11:03,3750,1,1,0,0
12:11:04,3690,0,0,0,0
12:11:05,3690,1,0,1,0
12:11:06,3710,0,0,0,0
12:11:07,3630,0,0,0,0
12:11:08,3630,0,0,0,0
12:11:09,3710,0,0,0,0
12:11:10,3790,0,0,0,0
12:11:11,3720,0,0,0,0
12:11:12,3620,0,0,0,0
12:11:13,3710,0,0,0,0
12:11:14,3730,0,0,0,0
12:11:15,3810,0,0,0,0
12:11:16,3810,0,0,0,0
12:11:17,3760,0,0,0,0
12:11:18,3940,0,0,0,0
12:11:19,3830,0,0,0,0
12:11:20,3770,0,0,0,0
12:11:21,3860,0,0,0,0
12:11:22,3770,0,0,0,0
12:11:23,3770,0,0,0,0
12:11:24,3790,0,0,0,0
12:11:25,3750,0,0,0,0
12:11:26,3820,0,0,0,0
12:11:27,3870,0,0,0,0
12:11:28,3810,0,0,0,0
12:11:29,3910,0,0,0,0
12:11:30,3850,0,0,0,0
12:11:31,3800,0,0,0,0
12:11:32,3740,0,0,0,0
12:11:33,3850,0,0,0,0
12:11:34,3840,0,0,0,0
12:11:35,3880,0,0,0,0
12:11:36,3890,0,0,0,0
12:11:37,3830,0,0,0,0
12:11:38,3940,0,0,0,0
12:11:39,3920,1,0,1,0
12:11:40,3920,0,0,0,0
12:11:41,4080,0,0,0,0
12:11:42,4080,0,0,0,0
12:11:43,4040,0,0,0,0
12:11:44,3850,0,0,0,0
12:11:45,3690,0,0,0,0
12:11:46,3710,0,0,0,0
12:11:47,3740,0,0,0,0
12:11:48,3830,0,0,0,0
12:11:49,3730,0,0,0,0
12:11:50,3780,0,0,0,0
12:11:51,3530,1,0,1,0
12:11:52,3520,0,0,0,0
12:11:53,3590,0,0,0,0
12:11:54,3620,1,1,0,0
12:11:55,3630,0,0,0,0
12:11:56,3680,1,1,0,0
12:11:57,3620,1,0,0,1
12:11:58,3660,0,0,0,0
12:11:59,3770,0,0,0,0
12:12:00,4450,0,0,0,0
12:12:01,8720,0,0,0,0
12:12:02,11000,0,0,0,0
12:12:03,8360,0,0,0,0
12:12:04,9390,0,0,0,0
12:12:05,8170,0,0,0,0
12:12:06,5570,0,0,0,0
12:12:07,5530,0,0,0,0
12:12:08,5540,0,0,0,0
12:12:09,5040,1,0,1,0
12:12:10,4800,0,0,0,0
12:12:11,4990,1,0,1,0
12:12:12,5080,0,0,0,0
12:12:13,4980,0,0,0,0
12:12:14,4440,1,1,0,0
12:12:15,4300,0,0,0,0
12:12:16,4200,0,0,0,0
12:12:17,4200,0,0,0,0
12:12:18,3940,0,0,0,0
12:12:19,4050,0,0,0,0
12:12:20,4090,1,1,0,0
12:12:21,4160,0,0,0,0
12:12:22,4060,1,0,0,1
12:12:23,4190,0,0,0,0
12:12:24,4080,1,0,0,1
12:12:25,4260,0,0,0,0
12:12:26,4210,0,0,0,0
12:12:27,4290,1,0,1,0
12:12:28,4310,0,0,0,0
12:12:29,4280,0,0,0,0
12:12:30,4270,0,0,0,0
12:12:31,4200,0,0,0,0
12:12:32,4200,1,1,0,0
12:12:33,4140,1,1,0,0
12:12:34,4090,0,0,0,0
12:12:35,4110,0,0,0,0
12:12:36,4100,0,0,0,0
12:12:37,4060,0,0,0,0
12:12:38,4050,0,0,0,0
12:12:39,4050,0,0,0,0
12:12:40,3970,0,0,0,0
12:12:41,4030,0,0,0,0
12:12:42,4000,0,0,0,0
12:12:43,4060,0,0,0,0
12:12:44,4000,0,0,0,0
12:12:45,4050,0,0,0,0
12:12:46,3940,0,0,0,0
12:12:47,3920,0,0,0,0
12:12:48,3940,0,0,0,0
12:12:49,3810,0,0,0,0
12:12:50,3940,0,0,0,0
12:12:51,3890,0,0,0,0
12:12:52,3930,0,0,0,0
12:12:53,3920,0,0,0,0
12:12:54,3950,0,0,0,0
12:12:55,3900,0,0,0,0
12:12:56,4080,0,0,0,0
12:12:57,4080,0,0,0,0
12:12:58,3910,0,0,0,0
12:12:59,4070,0,0,0,0
12:13:00,4000,0,0,0,0
12:13:01,4130,0,0,0,0
12:13:02,4090,0,0,0,0
12:13:03,3950,0,0,0,0
12:13:04,4070,0,0,0,0
12:13:05,4220,0,0,0,0
12:13:06,4080,0,0,0,0
12:13:07,4110,0,0,0,0
12:13:08,4090,0,0,0,0
12:13:09,4070,0,0,0,0
12:13:10,4150,1,1,0,0
12:13:11,4240,0,0,0,0
12:13:12,4170,0,0,0,0
12:13:13,4080,0,0,0,0
12:13:14,4090,0,0,0,0
12:13:15,4060,1,1,0,0
12:13:16,4160,0,0,0,0
12:13:17,4080,0,0,0,0
12:13:18,4190,1,0,1,0
12:13:19,4200,0,0,0,0
12:13:20,4260,1,0,1,0
12:13:21,4230,0,0,0,0
12:13:22,4230,0,0,0,0
12:13:23,4210,0,0,0,0
12:13:24,4030,0,0,0,0
12:13:25,4120,0,0,0,0
12:13:26,4150,0,0,0,0
12:13:27,4150,0,0,0,0
12:13:28,4150,0,0,0,0
12:13:29,4330,0,0,0,0
12:13:30,4320,0,0,0,0
12:13:31,4350,0,0,0,0
12:13:32,4200,0,0,0,0
12:13:33,4340,0,0,0,0
12:13:34,4470,1,0,0,1
12:13:35,4470,0,0,0,0
12:13:36,4510,0,0,0,0
12:13:37,4470,0,0,0,0
12:13:38,4440,2,0,2,0
12:13:39,4500,0,0,0,0
12:13:40,4480,0,0,0,0
12:13:41,4510,0,0,0,0
12:13:42,4410,0,0,0,0
12:13:43,4390,0,0,0,0
12:13:44,4320,0,0,0,0
12:13:45,4430,0,0,0,0
12:13:46,4420,0,0,0,0
12:13:47,4330,0,0,0,0
12:13:48,4360,0,0,0,0
12:13:49,4250,0,0,0,0
12:13:50,4320,0,0,0,0
12:13:51,4330,0,0,0,0
12:13:52,4440,0,0,0,0
12:13:53,4460,0,0,0,0
12:13:54,4860,0,0,0,0
12:13:55,5720,0,0,0,0
12:13:56,5760,0,0,0,0
12:13:57,5600,0,0,0,0
12:13:58,5830,0,0,0,0
12:13:59,6100,0,0,0,0
12:14:00,6650,0,0,0,0
12:14:01,6960,0,0,0,0
12:14:02,6340,0,0,0,0
12:14:03,6040,0,0,0,0
12:14:04,5710,0,0,0,0
12:14:05,5510,0,0,0,0
12:14:06,5750,0,0,0,0
12:14:07,5890,0,0,0,0
12:14:08,5260,0,0,0,0
12:14:09,5010,0,0,0,0
12:14:10,4780,0,0,0,0
12:14:11,4920,0,0,0,0
12:14:12,4860,0,0,0,0
12:14:13,4880,0,0,0,0
12:14:14,4670,0,0,0,0
12:14:15,4350,0,0,0,0
12:14:16,3930,0,0,0,0
12:14:17,4050,0,0,0,0
12:14:18,4040,0,0,0,0
12:14:19,3950,0,0,0,0
12:14:20,4060,0,0,0,0
12:14:21,4200,0,0,0,0
12:14:22,4400,0,0,0,0
12:14:23,4330,0,0,0,0
12:14:24,4240,0,0,0,0
12:14:25,4280,0,0,0,0
12:14:26,4640,0,0,0,0
12:14:27,4650,0,0,0,0
12:14:28,4720,0,0,0,0
12:14:29,4580,0,0,0,0
12:14:30,4700,1,0,0,1
12:14:31,4820,0,0,0,0
12:14:32,4760,0,0,0,0
12:14:33,4870,0,0,0,0
12:14:34,4830,0,0,0,0
12:14:35,4670,1,0,0,1
12:14:36,4600,1,1,0,0
12:14:37,4840,1,1,0,0
12:14:38,4810,0,0,0,0
12:14:39,4820,1,0,1,0
12:14:40,4870,0,0,0,0
12:14:41,5000,0,0,0,0
12:14:42,5180,1,1,0,0
12:14:43,4980,0,0,0,0
12:14:44,4650,0,0,0,0
12:14:45,4450,0,0,0,0
12:14:46,4450,0,0,0,0
12:14:47,4430,0,0,0,0
12:14:48,4460,1,1,0,0
12:14:49,4550,0,0,0,0
12:14:50,4590,0,0,0,0
12:14:51,4590,0,0,0,0
12:14:52,4640,0,0,0,0
12:14:53,4660,0,0,0,0
12:14:54,4570,0,0,0,0
12:14:55,4730,0,0,0,0
12:14:56,4610,0,0,0,0
12:14:57,4790,0,0,0,0
12:14:58,4900,0,0,0,0
12:14:59,4810,0,0,0,0
12:15:00,4770,0,0,0,0
12:15:01,4750,0,0,0,0
12:15:02,4600,0,0,0,0
12:15:03,4690,0,0,0,0
12:15:04,4460,0,0,0,0
12:15:05,4460,0,0,0,0
12:15:06,4640,0,0,0,0
12:15:07,4790,0,0,0,0
12:15:08,4940,0,0,0,0
12:15:09,4830,0,0,0,0
12:15:10,4870,0,0,0,0
12:15:11,4840,0,0,0,0
12:15:12,4880,0,0,0,0
12:15:13,5080,1,0,1,0
12:15:14,5210,0,0,0,0
12:15:15,5390,0,0,0,0
12:15:16,5360,0,0,0,0
12:15:17,5560,0,0,0,0
12:15:18,5140,0,0,0,0
12:15:19,5170,0,0,0,0
12:15:20,4970,0,0,0,0
12:15:21,4770,0,0,0,0
12:15:22,4900,0,0,0,0
12:15:23,4610,0,0,0,0
12:15:24,4720,0,0,0,0
12:15:25,4680,0,0,0,0
12:15:26,4720,0,0,0,0
12:15:27,4720,0,0,0,0
12:15:28,4680,0,0,0,0
12:15:29,4530,0,0,0,0
12:15:30,4340,0,0,0,0
12:15:31,4370,0,0,0,0
12:15:32,4270,0,0,0,0
12:15:33,4350,0,0,0,0
12:15:34,4310,0,0,0,0
12:15:35,4300,0,0,0,0
12:15:36,4360,0,0,0,0
12:15:37,4400,0,0,0,0
12:15:38,4320,0,0,0,0
12:15:39,4300,0,0,0,0
12:15:40,4310,0,0,0,0
12:15:41,4200,0,0,0,0
12:15:42,4170,0,0,0,0
12:15:43,4230,0,0,0,0
12:15:44,4340,0,0,0,0
12:15:45,4190,0,0,0,0
12:15:46,4210,0,0,0,0
12:15:47,4240,0,0,0,0
12:15:48,4230,0,0,0,0
12:15:49,4200,0,0,0,0
12:15:50,4260,0,0,0,0
12:15:51,4170,0,0,0,0
12:15:52,4250,0,0,0,0
12:15:53,4270,0,0,0,0
12:15:54,4430,1,0,0,1
12:15:55,4360,1,0,0,1
12:15:56,4390,1,1,0,0
12:15:57,4390,0,0,0,0
12:15:58,5250,0,0,0,0
12:15:59,5820,0,0,0,0
12:16:00,5700,1,0,0,1
12:16:01,5460,0,0,0,0
12:16:02,6020,0,0,0,0
12:16:03,6160,1,0,1,0
12:16:04,6810,0,0,0,0
12:16:05,6180,2,0,1,1
12:16:06,6010,0,0,0,0
12:16:07,5670,1,0,0,1
12:16:08,5160,0,0,0,0
12:16:09,4980,0,0,0,0
12:16:10,4740,1,0,1,0
12:16:11,4440,0,0,0,0
12:16:12,4360,0,0,0,0
12:16:13,4400,0,0,0,0
12:16:14,4120,1,0,0,1
12:16:15,4170,0,0,0,0
12:16:16,4290,0,0,0,0
12:16:17,4180,0,0,0,0
12:16:18,4210,0,0,0,0
12:16:19,4270,0,0,0,0
12:16:20,4280,0,0,0,0
12:16:21,4350,0,0,0,0
12:16:22,4290,0,0,0,0
12:16:23,4210,0,0,0,0
12:16:24,4270,0,0,0,0
12:16:25,4220,0,0,0,0
12:16:26,4290,0,0,0,0
12:16:27,4260,0,0,0,0
12:16:28,4260,0,0,0,0
12:16:29,4250,0,0,0,0
12:16:30,4270,0,0,0,0
12:16:31,4240,0,0,0,0
12:16:32,4210,0,0,0,0
12:16:33,4400,0,0,0,0
12:16:34,4440,0,0,0,0
12:16:35,4480,0,0,0,0
12:16:36,4540,0,0,0,0
12:16:37,4730,0,0,0,0
12:16:38,4820,0,0,0,0
12:16:39,5200,0,0,0,0
12:16:40,5290,0,0,0,0
12:16:41,5560,0,0,0,0
12:16:42,5160,0,0,0,0
12:16:43,4490,0,0,0,0
12:16:44,4510,0,0,0,0
12:16:45,4330,0,0,0,0
12:16:46,4420,0,0,0,0
12:16:47,4580,0,0,0,0
12:16:48,4690,0,0,0,0
12:16:49,4620,0,0,0,0
12:16:50,4710,0,0,0,0
12:16:51,4810,0,0,0,0
12:16:52,4760,0,0,0,0
12:16:53,4800,0,0,0,0
12:16:54,4880,0,0,0,0
12:16:55,4870,0,0,0,0
12:16:56,5020,0,0,0,0
12:16:57,5130,0,0,0,0
12:16:58,4980,0,0,0,0
12:16:59,4920,0,0,0,0
12:17:00,4760,0,0,0,0
12:17:01,4710,0,0,0,0
12:17:02,4660,0,0,0,0
12:17:03,4750,0,0,0,0
12:17:04,4700,0,0,0,0
12:17:05,4880,0,0,0,0
12:17:06,4930,0,0,0,0
12:17:07,4770,0,0,0,0
12:17:08,4930,0,0,0,0
12:17:09,5020,0,0,0,0
12:17:10,5100,0,0,0,0
12:17:11,5260,0,0,0,0
12:17:12,5310,0,0,0,0
12:17:13,5260,0,0,0,0
12:17:14,5370,0,0,0,0
12:17:15,5250,0,0,0,0
12:17:16,5080,0,0,0,0
12:17:17,5430,0,0,0,0
12:17:18,5650,0,0,0,0
12:17:19,5540,1,0,1,0
12:17:20,5090,0,0,0,0
12:17:21,5400,0,0,0,0
12:17:22,6450,0,0,0,0
12:17:23,6750,1,1,0,0
12:17:24,5360,0,0,0,0
12:17:25,4590,0,0,0,0
12:17:26,4520,0,0,0,0
12:17:27,4730,0,0,0,0
12:17:28,4660,0,0,0,0
12:17:29,5180,1,0,1,0
12:17:30,4960,0,0,0,0
12:17:31,4990,0,0,0,0
12:17:32,5130,1,0,0,1
12:17:33,5180,0,0,0,0
12:17:34,5240,1,1,0,0
12:17:35,5110,0,0,0,0
12:17:36,5200,0,0,0,0
12:17:37,5230,0,0,0,0
12:17:38,5410,0,0,0,0
12:17:39,5450,0,0,0,0
12:17:40,5580,0,0,0,0
12:17:41,5190,0,0,0,0
12:17:42,5140,0,0,0,0
12:17:43,5110,0,0,0,0
12:17:44,4970,0,0,0,0
12:17:45,4920,0,0,0,0
12:17:46,4680,0,0,0,0
12:17:47,4510,0,0,0,0
12:17:48,4410,0,0,0,0
12:17:49,4320,0,0,0,0
12:17:50,4200,0,0,0,0
12:17:51,4480,0,0,0,0
12:17:52,4740,0,0,0,0
12:17:53,4840,0,0,0,0
12:17:54,5180,0,0,0,0
12:17:55,5080,0,0,0,0
12:17:56,4220,0,0,0,0
12:17:57,3860,0,0,0,0
12:17:58,3970,0,0,0,0
12:17:59,4590,0,0,0,0
12:18:00,4540,0,0,0,0
12:18:01,4070,0,0,0,0
12:18:02,3850,0,0,0,0
12:18:03,3800,0,0,0,0
12:18:04,3780,0,0,0,0
12:18:05,3690,0,0,0,0
12:18:06,3670,0,0,0,0
12:18:07,3920,0,0,0,0
12:18:08,4060,0,0,0,0
12:18:09,4410,0,0,0,0
12:18:10,4450,0,0,0,0
12:18:11,4400,0,0,0,0
12:18:12,4110,0,0,0,0
12:18:13,4050,0,0,0,0
12:18:14,3990,0,0,0,0
12:18:15,4350,0,0,0,0
12:18:16,4860,0,0,0,0
12:18:17,4390,0,0,0,0
12:18:18,3800,0,0,0,0
12:18:19,3690,0,0,0,0
12:18:20,4060,0,0,0,0
12:18:21,4100,0,0,0,0
12:18:22,4150,0,0,0,0
12:18:23,3930,0,0,0,0
12:18:24,4250,0,0,0,0
12:18:25,5710,0,0,0,0
12:18:26,5040,0,0,0,0
12:18:27,4450,0,0,0,0
12:18:28,4180,0,0,0,0
12:18:29,4660,0,0,0,0
12:18:30,4950,0,0,0,0
12:18:31,5160,0,0,0,0
12:18:32,5180,0,0,0,0
12:18:33,4740,0,0,0,0
12:18:34,4390,0,0,0,0
12:18:35,4500,1,0,1,0
12:18:36,4750,0,0,0,0
12:18:37,4540,0,0,0,0
12:18:38,3990,0,0,0,0
12:18:39,3670,1,0,0,1
12:18:40,3880,1,0,0,1
12:18:41,3930,0,0,0,0
12:18:42,3970,0,0,0,0
12:18:43,3990,0,0,0,0
12:18:44,3940,1,1,0,0
12:18:45,3950,0,0,0,0
12:18:46,3950,0,0,0,0
12:18:47,3870,0,0,0,0
12:18:48,3880,0,0,0,0
12:18:49,3870,0,0,0,0
12:18:50,3860,0,0,0,0
12:18:51,3910,0,0,0,0
12:18:52,3810,1,0,1,0
12:18:53,3780,0,0,0,0
12:18:54,3720,1,0,1,0
12:18:55,3750,0,0,0,0
12:18:56,3750,1,0,1,0
12:18:57,3730,0,0,0,0
12:18:58,3750,0,0,0,0
12:18:59,3790,0,0,0,0
12:19:00,3720,1,0,1,0
12:19:01,3690,0,0,0,0
12:19:02,3740,0,0,0,0
12:19:03,3770,1,1,0,0
12:19:04,3710,0,0,0,0
12:19:05,3650,1,0,0,1
12:19:06,3640,0,0,0,0
12:19:07,3720,1,1,0,0
12:19:08,3630,0,0,0,0
12:19:09,3720,0,0,0,0
12:19:10,3680,0,0,0,0
12:19:11,3670,0,0,0,0
12:19:12,3570,0,0,0,0
12:19:13,3590,0,0,0,0
12:19:14,3530,0,0,0,0
12:19:15,3580,0,0,0,0
12:19:16,3560,0,0,0,0
12:19:17,3580,0,0,0,0
12:19:18,3580,0,0,0,0
12:19:19,3590,0,0,0,0
12:19:20,3540,0,0,0,0
12:19:21,3520,0,0,0,0
12:19:22,3470,0,0,0,0
12:19:23,3550,0,0,0,0
12:19:24,3560,0,0,0,0
12:19:25,3450,0,0,0,0
12:19:26,3510,0,0,0,0
12:19:27,3500,0,0,0,0
12:19:28,3380,0,0,0,0
12:19:29,3420,0,0,0,0
12:19:30,3500,0,0,0,0
12:19:31,3530,0,0,0,0
12:19:32,3510,0,0,0,0
12:19:33,3540,0,0,0,0
12:19:34,3490,0,0,0,0
12:19:35,3530,0,0,0,0
12:19:36,3380,0,0,0,0
12:19:37,3500,0,0,0,0
12:19:38,3490,0,0,0,0
12:19:39,3510,0,0,0,0
12:19:40,3580,0,0,0,0
12:19:41,3770,0,0,0,0
12:19:42,3780,0,0,0,0
12:19:43,3420,0,0,0,0
12:19:44,3390,0,0,0,0
12:19:45,3290,0,0,0,0
12:19:46,3460,0,0,0,0
12:19:47,3470,0,0,0,0
12:19:48,3490,0,0,0,0
12:19:49,3650,0,0,0,0
12:19:50,3680,0,0,0,0
12:19:51,3700,0,0,0,0
12:19:52,3710,1,0,1,0
12:19:53,3360,0,0,0,0
12:19:54,3590,0,0,0,0
12:19:55,3680,2,1,0,1
12:19:56,3490,0,0,0,0
12:19:57,3690,1,1,0,0
12:19:58,3650,1,1,0,0
12:19:59,3590,0,0,0,0
12:20:00,3570,0,0,0,0
12:20:01,3720,0,0,0,0
12:20:02,3360,0,0,0,0
12:20:03,3600,0,0,0,0
12:20:04,3530,0,0,0,0
12:20:05,3550,0,0,0,0
12:20:06,3460,0,0,0,0
12:20:07,3500,0,0,0,0
12:20:08,3190,2,0,1,1
12:20:09,3430,0,0,0,0
12:20:10,3490,0,0,0,0
12:20:11,3490,0,0,0,0
12:20:12,3430,1,0,1,0
12:20:13,3260,1,0,1,0
12:20:14,3480,0,0,0,0
12:20:15,3430,0,0,0,0
12:20:16,3240,0,0,0,0
12:20:17,3310,0,0,0,0
12:20:18,3400,0,0,0,0
12:20:19,3400,0,0,0,0
12:20:20,3090,0,0,0,0
12:20:21,3310,0,0,0,0
12:20:22,3350,0,0,0,0
12:20:23,3100,0,0,0,0
12:20:24,3370,0,0,0,0
12:20:25,3320,0,0,0,0
12:20:26,3200,0,0,0,0
12:20:27,3310,0,0,0,0
12:20:28,3130,0,0,0,0
12:20:29,3340,0,0,0,0
12:20:30,3560,0,0,0,0
12:20:31,3380,0,0,0,0
12:20:32,3370,0,0,0,0
12:20:33,3600,0,0,0,0
12:20:34,3470,0,0,0,0
12:20:35,3690,0,0,0,0
12:20:36,3340,0,0,0,0
12:20:37,3490,0,0,0,0
12:20:38,3250,0,0,0,0
12:20:39,3260,0,0,0,0
12:20:40,3430,0,0,0,0
12:20:41,3210,0,0,0,0
12:20:42,3410,0,0,0,0
12:20:43,3270,0,0,0,0
12:20:44,3260,0,0,0,0
12:20:45,3430,0,0,0,0
12:20:46,3240,0,0,0,0
12:20:47,3300,0,0,0,0
12:20:48,3290,0,0,0,0
12:20:49,3400,0,0,0,0
12:20:50,3210,0,0,0,0
12:20:51,3280,0,0,0,0
12:20:52,3220,0,0,0,0
12:20:53,3390,0,0,0,0
12:20:54,3330,0,0,0,0
12:20:55,3360,0,0,0,0
12:20:56,3390,0,0,0,0
12:20:57,3390,0,0,0,0
12:20:58,3410,0,0,0,0
12:20:59,3380,0,0,0,0
12:21:00,3320,0,0,0,0
12:21:01,3390,0,0,0,0
